customer_id,item_id,down_year,down_date,weekday
C6282,I-1025,2018,10-02-2018,3
C6282,I-1030,2018,12-15-2018,7
C6282,I-1039,2018,11-26-2018,2
C6282,I-1094,2018,08-15-2018,4
C6282,I-1096,2018,05-27-2018,1
C6282,I-1102,2018,09-05-2018,4
C6283,I-1016,2018,01-06-2018,7
C6283,I-1028,2018,04-25-2018,4
C6283,I-1036,2018,04-02-2018,2
C6284,I-1003,2018,08-24-2018,6
C6284,I-1006,2018,05-27-2018,1
C6284,I-1014,2018,01-15-2018,2
C6284,I-1042,2018,03-03-2018,7
C6284,I-1054,2018,05-20-2018,1
C6284,I-1067,2018,10-13-2018,7
C6284,I-1071,2018,10-07-2018,1
C6284,I-1075,2018,12-12-2018,4
C6284,I-1076,2018,10-27-2018,7
C6284,I-1081,2018,04-29-2018,1
C6285,I-1004,2018,09-17-2018,2
C6285,I-1006,2018,12-03-2018,2
C6285,I-1007,2018,01-11-2018,5
C6285,I-1037,2018,11-17-2018,7
C6285,I-1046,2018,07-05-2018,5
C6286,I-1005,2018,02-18-2018,1
C6286,I-1038,2018,03-10-2018,7
C6286,I-1039,2018,04-11-2018,4
C6286,I-1050,2018,07-15-2018,1
C6286,I-1052,2018,04-04-2018,4
C6286,I-1070,2018,09-02-2018,1
C6286,I-1103,2018,06-23-2018,7
C6288,I-1016,2018,11-14-2018,4
C6288,I-1021,2018,04-13-2018,6
C6288,I-1029,2018,07-07-2018,7
C6288,I-1040,2018,02-02-2018,6
C6288,I-1080,2018,02-11-2018,1
C6288,I-1085,2018,05-12-2018,7
C6289,I-1003,2018,03-01-2018,5
C6289,I-1008,2018,12-28-2018,6
C6289,I-1012,2018,08-27-2018,2
C6289,I-1036,2018,06-11-2018,2
C6289,I-1038,2018,09-03-2018,2
C6289,I-1047,2018,04-06-2018,6
C6289,I-1051,2018,08-31-2018,6
C6289,I-1056,2018,04-27-2018,6
C6289,I-1060,2018,12-05-2018,4
C6289,I-1071,2018,06-29-2018,6
C6289,I-1076,2018,10-18-2018,5
C6289,I-1079,2018,06-05-2018,3
C6289,I-1081,2018,09-08-2018,7
C6289,I-1082,2018,11-30-2018,6
C6289,I-1087,2018,01-01-2018,2
C6289,I-1089,2018,04-07-2018,7
C6289,I-1091,2018,05-19-2018,7
C6289,I-1094,2018,07-07-2018,7
C6290,I-1001,2018,10-13-2018,7
C6290,I-1015,2018,03-18-2018,1
C6290,I-1024,2018,11-03-2018,7
C6290,I-1025,2018,11-16-2018,6
C6290,I-1030,2018,11-30-2018,6
C6290,I-1039,2018,06-17-2018,1
C6290,I-1040,2018,12-12-2018,4
C6290,I-1041,2018,04-27-2018,6
C6290,I-1052,2018,09-02-2018,1
C6290,I-1057,2018,11-16-2018,6
C6290,I-1058,2018,07-22-2018,1
C6290,I-1066,2018,12-20-2018,5
C6292,I-1008,2018,09-15-2018,7
C6292,I-1025,2018,05-19-2018,7
C6292,I-1042,2018,01-30-2018,3
C6292,I-1045,2018,12-01-2018,7
C6292,I-1053,2018,02-16-2018,6
C6292,I-1067,2018,11-27-2018,3
C6292,I-1068,2018,06-05-2018,3
C6292,I-1074,2018,02-16-2018,6
C6292,I-1089,2018,04-14-2018,7
C6292,I-1094,2018,12-21-2018,6
C6293,I-1003,2018,05-18-2018,6
C6293,I-1014,2018,07-27-2018,6
C6293,I-1015,2018,10-05-2018,6
C6293,I-1065,2018,09-27-2018,5
C6293,I-1079,2018,11-09-2018,6
C6293,I-1084,2018,01-31-2018,4
C6294,I-1007,2018,11-29-2018,5
C6294,I-1016,2018,12-27-2018,5
C6294,I-1073,2018,06-23-2018,7
C6294,I-1097,2018,01-05-2018,6
C6294,I-1104,2018,04-29-2018,1
C6295,I-1007,2018,07-06-2018,6
C6295,I-1032,2018,10-14-2018,1
C6295,I-1038,2018,05-19-2018,7
C6295,I-1083,2018,03-04-2018,1
C6295,I-1085,2018,01-06-2018,7
C6295,I-1087,2018,04-12-2018,5
C6295,I-1089,2018,01-04-2018,5
C6297,I-1085,2018,09-14-2018,6
C6297,I-1105,2018,07-15-2018,1
C6298,I-1003,2018,03-13-2018,3
C6298,I-1005,2018,04-30-2018,2
C6298,I-1033,2018,12-11-2018,3
C6298,I-1043,2018,07-15-2018,1
C6298,I-1053,2018,04-17-2018,3
C6298,I-1055,2018,03-14-2018,4
C6298,I-1077,2018,07-26-2018,5
C6299,I-1006,2018,05-05-2018,7
C6299,I-1007,2018,01-03-2018,4
C6299,I-1011,2018,06-02-2018,7
C6299,I-1032,2018,07-22-2018,1
C6299,I-1035,2018,03-18-2018,1
C6299,I-1043,2018,11-20-2018,3
C6299,I-1077,2018,06-28-2018,5
C6299,I-1093,2018,10-01-2018,2
C6300,I-1001,2018,02-16-2018,6
C6300,I-1003,2018,02-08-2018,5
C6300,I-1006,2018,08-02-2018,5
C6300,I-1011,2018,05-20-2018,1
C6300,I-1028,2018,10-09-2018,3
C6300,I-1033,2018,02-10-2018,7
C6300,I-1039,2018,06-13-2018,4
C6300,I-1049,2018,04-21-2018,7
C6300,I-1050,2018,07-13-2018,6
C6300,I-1052,2018,05-29-2018,3
C6300,I-1057,2018,08-26-2018,1
C6300,I-1071,2018,05-15-2018,3
C6300,I-1076,2018,01-13-2018,7
C6300,I-1082,2018,07-05-2018,5
C6300,I-1101,2018,05-23-2018,4
C6303,I-1018,2018,06-30-2018,7
C6303,I-1027,2018,01-08-2018,2
C6303,I-1041,2018,10-12-2018,6
C6303,I-1044,2018,04-06-2018,6
C6303,I-1104,2018,12-16-2018,1
C6303,I-1105,2018,09-22-2018,7
C6303,I-1106,2017,12-30-2017,7
C6304,I-1001,2018,02-18-2018,1
C6304,I-1006,2018,12-15-2018,7
C6304,I-1036,2018,05-26-2018,7
C6304,I-1067,2018,09-02-2018,1
C6304,I-1079,2018,04-17-2018,3
C6304,I-1099,2018,11-01-2018,5
C6305,I-1001,2018,06-24-2018,1
C6305,I-1041,2018,02-25-2018,1
C6305,I-1056,2018,08-10-2018,6
C6305,I-1058,2018,12-14-2018,6
C6305,I-1070,2018,10-20-2018,7
C6305,I-1075,2018,10-02-2018,3
C6305,I-1082,2018,04-27-2018,6
C6305,I-1087,2018,06-10-2018,1
C6305,I-1097,2018,03-24-2018,7
C6305,I-1099,2018,08-04-2018,7
C6306,I-1001,2018,04-14-2018,7
C6306,I-1006,2018,06-04-2018,2
C6306,I-1036,2018,05-26-2018,7
C6306,I-1045,2018,07-25-2018,4
C6306,I-1051,2018,01-12-2018,6
C6306,I-1054,2018,12-22-2018,7
C6306,I-1056,2018,02-10-2018,7
C6306,I-1057,2018,05-06-2018,1
C6306,I-1075,2018,06-17-2018,1
C6306,I-1077,2018,04-07-2018,7
C6306,I-1092,2018,06-23-2018,7
C6307,I-1055,2018,01-20-2018,7
C6307,I-1076,2018,11-23-2018,6
C6307,I-1092,2018,07-13-2018,6
C6307,I-1097,2018,06-08-2018,6
C6308,I-1001,2018,02-15-2018,5
C6308,I-1003,2018,11-18-2018,1
C6308,I-1016,2018,05-12-2018,7
C6308,I-1046,2018,04-11-2018,4
C6308,I-1066,2018,01-23-2018,3
C6308,I-1084,2018,05-03-2018,5
C6308,I-1105,2018,02-02-2018,6
C6309,I-1009,2018,03-20-2018,3
C6309,I-1026,2018,12-02-2018,1
C6309,I-1043,2018,08-18-2018,7
C6309,I-1066,2018,11-09-2018,6
C6309,I-1100,2018,05-09-2018,4
C6310,I-1001,2018,07-27-2018,6
C6310,I-1007,2018,02-28-2018,4
C6310,I-1014,2018,08-05-2018,1
C6310,I-1049,2018,09-16-2018,1
C6310,I-1053,2018,03-30-2018,6
C6310,I-1062,2018,08-10-2018,6
C6310,I-1074,2018,12-21-2018,6
C6312,I-1009,2018,09-14-2018,6
C6312,I-1031,2018,09-09-2018,1
C6312,I-1039,2018,05-15-2018,3
C6312,I-1067,2018,11-24-2018,7
C6312,I-1099,2018,06-15-2018,6
C6313,I-1004,2018,12-17-2018,2
C6313,I-1006,2018,06-22-2018,6
C6313,I-1036,2018,02-24-2018,7
C6313,I-1037,2018,11-02-2018,6
C6313,I-1040,2018,01-14-2018,1
C6313,I-1041,2018,12-08-2018,7
C6313,I-1065,2018,10-13-2018,7
C6313,I-1082,2018,08-17-2018,6
C6313,I-1086,2018,05-23-2018,4
C6315,I-1036,2018,07-13-2018,6
C6315,I-1054,2018,08-31-2018,6
C6315,I-1097,2018,07-27-2018,6
C6315,I-1099,2018,01-26-2018,6
C6316,I-1005,2018,09-01-2018,7
C6316,I-1013,2018,05-19-2018,7
C6316,I-1041,2018,05-05-2018,7
C6316,I-1050,2018,05-26-2018,7
C6316,I-1094,2018,02-09-2018,6
C6316,I-1096,2018,03-28-2018,4
C6317,I-1014,2018,01-16-2018,3
C6317,I-1028,2018,11-27-2018,3
C6317,I-1038,2018,02-15-2018,5
C6317,I-1042,2018,04-10-2018,3
C6317,I-1043,2018,01-31-2018,4
C6317,I-1053,2018,09-23-2018,1
C6317,I-1069,2018,01-23-2018,3
C6317,I-1104,2018,12-19-2018,4
C6319,I-1016,2018,02-14-2018,4
C6319,I-1021,2018,04-11-2018,4
C6319,I-1036,2018,06-16-2018,7
C6319,I-1041,2018,10-20-2018,7
C6319,I-1065,2018,03-23-2018,6
C6319,I-1105,2018,07-25-2018,4
C6320,I-1001,2018,10-15-2018,2
C6320,I-1011,2018,06-17-2018,1
C6320,I-1016,2018,10-18-2018,5
C6320,I-1047,2018,02-22-2018,5
C6320,I-1051,2018,05-23-2018,4
C6320,I-1060,2018,01-12-2018,6
C6320,I-1086,2018,07-05-2018,5
C6321,I-1003,2018,09-24-2018,2
C6321,I-1008,2018,11-26-2018,2
C6321,I-1010,2018,02-16-2018,6
C6321,I-1082,2018,04-27-2018,6
C6321,I-1095,2018,03-24-2018,7
C6321,I-1101,2018,12-23-2018,1
C6322,I-1006,2018,01-02-2018,3
C6322,I-1012,2018,04-01-2018,1
C6322,I-1013,2018,02-11-2018,1
C6322,I-1015,2018,08-20-2018,2
C6322,I-1019,2018,09-04-2018,3
C6322,I-1026,2018,11-23-2018,6
C6322,I-1039,2018,10-28-2018,1
C6322,I-1045,2018,05-27-2018,1
C6322,I-1046,2018,02-20-2018,3
C6322,I-1060,2018,09-06-2018,5
C6322,I-1088,2018,10-31-2018,4
C6322,I-1095,2018,10-06-2018,7
C6322,I-1103,2018,08-19-2018,1
C6323,I-1003,2018,02-27-2018,3
C6323,I-1010,2018,01-05-2018,6
C6323,I-1011,2018,01-20-2018,7
C6323,I-1036,2018,06-28-2018,5
C6323,I-1040,2018,06-10-2018,1
C6323,I-1047,2018,02-24-2018,7
C6323,I-1055,2018,02-08-2018,5
C6323,I-1067,2018,10-31-2018,4
C6323,I-1080,2018,10-21-2018,1
C6323,I-1102,2018,04-29-2018,1
C6324,I-1035,2018,08-28-2018,3
C6324,I-1037,2018,12-02-2018,1
C6324,I-1052,2018,09-06-2018,5
C6324,I-1054,2018,12-22-2018,7
C6324,I-1064,2018,04-22-2018,1
C6324,I-1073,2018,02-01-2018,5
C6324,I-1097,2018,12-28-2018,6
C6324,I-1101,2018,11-16-2018,6
C6326,I-1008,2018,10-26-2018,6
C6326,I-1045,2018,02-04-2018,1
C6326,I-1050,2018,06-12-2018,3
C6326,I-1056,2018,04-20-2018,6
C6326,I-1085,2018,10-19-2018,6
C6327,I-1029,2018,12-13-2018,5
C6327,I-1031,2018,04-02-2018,2
C6327,I-1032,2018,04-22-2018,1
C6327,I-1035,2018,08-30-2018,5
C6327,I-1036,2018,02-18-2018,1
C6327,I-1039,2018,03-23-2018,6
C6327,I-1055,2018,05-12-2018,7
C6327,I-1083,2017,12-31-2017,1
C6327,I-1090,2018,09-10-2018,2
C6327,I-1102,2018,11-23-2018,6
C6328,I-1002,2018,02-05-2018,2
C6328,I-1003,2018,12-14-2018,6
C6328,I-1009,2018,08-10-2018,6
C6328,I-1012,2018,11-16-2018,6
C6328,I-1013,2018,12-02-2018,1
C6328,I-1065,2018,07-15-2018,1
C6328,I-1073,2018,04-20-2018,6
C6329,I-1003,2018,03-30-2018,6
C6329,I-1027,2018,04-12-2018,5
C6329,I-1051,2018,06-17-2018,1
C6329,I-1065,2018,06-09-2018,7
C6332,I-1022,2018,11-30-2018,6
C6332,I-1056,2018,02-24-2018,7
C6332,I-1058,2018,10-04-2018,5
C6332,I-1090,2018,01-19-2018,6
C6332,I-1095,2018,11-10-2018,7
C6332,I-1098,2018,06-02-2018,7
C6332,I-1099,2018,11-02-2018,6
C6332,I-1102,2018,01-07-2018,1
C6333,I-1001,2018,12-16-2018,1
C6333,I-1005,2018,08-17-2018,6
C6333,I-1006,2018,07-20-2018,6
C6333,I-1007,2018,09-27-2018,5
C6333,I-1016,2018,02-21-2018,4
C6333,I-1027,2018,03-21-2018,4
C6333,I-1030,2018,05-23-2018,4
C6333,I-1050,2018,10-05-2018,6
C6333,I-1063,2018,09-29-2018,7
C6333,I-1065,2018,06-26-2018,3
C6333,I-1083,2018,11-22-2018,5
C6333,I-1085,2018,04-15-2018,1
C6333,I-1086,2018,03-03-2018,7
C6333,I-1092,2018,10-12-2018,6
C6333,I-1093,2018,11-22-2018,5
C6333,I-1096,2018,04-27-2018,6
C6333,I-1103,2018,01-26-2018,6
C6333,I-1105,2018,10-24-2018,4
C6334,I-1007,2018,01-13-2018,7
C6334,I-1009,2018,07-15-2018,1
C6334,I-1016,2018,02-17-2018,7
C6334,I-1019,2018,10-24-2018,4
C6334,I-1035,2018,08-20-2018,2
C6334,I-1040,2018,03-08-2018,5
C6334,I-1069,2018,12-20-2018,5
C6334,I-1076,2018,08-26-2018,1
C6334,I-1090,2018,04-24-2018,3
C6334,I-1094,2018,03-10-2018,7
C6334,I-1095,2018,10-31-2018,4
C6334,I-1097,2018,11-29-2018,5
C6335,I-1007,2018,08-03-2018,6
C6335,I-1013,2018,07-23-2018,2
C6335,I-1045,2018,06-25-2018,2
C6335,I-1048,2018,03-30-2018,6
C6335,I-1061,2018,05-10-2018,5
C6335,I-1071,2018,04-05-2018,5
C6335,I-1074,2018,01-05-2018,6
C6335,I-1076,2018,05-25-2018,6
C6336,I-1007,2018,05-19-2018,7
C6336,I-1061,2018,02-24-2018,7
C6336,I-1072,2018,01-11-2018,5
C6336,I-1075,2018,04-21-2018,7
C6336,I-1089,2018,10-07-2018,1
C6336,I-1096,2018,01-14-2018,1
C6336,I-1100,2018,10-23-2018,3
C6337,I-1001,2018,03-16-2018,6
C6337,I-1036,2018,06-10-2018,1
C6337,I-1039,2018,04-14-2018,7
C6337,I-1041,2018,04-23-2018,2
C6337,I-1042,2018,03-02-2018,6
C6337,I-1043,2018,12-02-2018,1
C6337,I-1049,2018,11-08-2018,5
C6337,I-1050,2018,09-08-2018,7
C6337,I-1056,2018,03-24-2018,7
C6337,I-1068,2018,10-28-2018,1
C6337,I-1072,2018,05-06-2018,1
C6337,I-1080,2018,09-09-2018,1
C6337,I-1084,2018,02-15-2018,5
C6339,I-1003,2018,10-28-2018,1
C6339,I-1006,2018,04-07-2018,7
C6339,I-1007,2018,11-24-2018,7
C6339,I-1012,2018,01-03-2018,4
C6339,I-1016,2018,04-14-2018,7
C6339,I-1019,2018,01-19-2018,6
C6339,I-1037,2018,05-13-2018,1
C6339,I-1041,2018,02-02-2018,6
C6339,I-1052,2018,04-04-2018,4
C6339,I-1053,2018,07-10-2018,3
C6339,I-1078,2018,05-27-2018,1
C6339,I-1106,2018,04-20-2018,6
C6340,I-1017,2018,12-04-2018,3
C6340,I-1036,2018,05-19-2018,7
C6340,I-1040,2018,01-24-2018,4
C6340,I-1053,2018,11-17-2018,7
C6340,I-1055,2018,01-11-2018,5
C6340,I-1069,2018,08-16-2018,5
C6340,I-1076,2018,06-13-2018,4
C6340,I-1077,2018,12-23-2018,1
C6340,I-1091,2018,02-08-2018,5
C6340,I-1094,2018,09-17-2018,2
C6341,I-1003,2018,01-06-2018,7
C6341,I-1014,2018,09-20-2018,5
C6341,I-1031,2018,04-07-2018,7
C6341,I-1041,2018,03-28-2018,4
C6341,I-1047,2018,05-18-2018,6
C6341,I-1071,2018,09-02-2018,1
C6341,I-1085,2018,06-10-2018,1
C6341,I-1091,2018,07-07-2018,7
C6341,I-1092,2018,09-07-2018,6
C6343,I-1010,2018,06-18-2018,2
C6343,I-1024,2018,08-15-2018,4
C6343,I-1026,2018,10-06-2018,7
C6343,I-1039,2018,03-31-2018,7
C6343,I-1041,2018,05-12-2018,7
C6343,I-1053,2018,09-01-2018,7
C6343,I-1057,2018,06-24-2018,1
C6343,I-1079,2018,05-03-2018,5
C6343,I-1097,2018,08-26-2018,1
C6345,I-1038,2018,07-12-2018,5
C6345,I-1042,2018,08-25-2018,7
C6345,I-1044,2018,11-23-2018,6
C6345,I-1048,2018,04-19-2018,5
C6345,I-1052,2018,01-15-2018,2
C6345,I-1059,2018,03-20-2018,3
C6345,I-1077,2018,09-27-2018,5
C6345,I-1094,2018,07-26-2018,5
C6345,I-1101,2018,07-04-2018,4
C6345,I-1105,2018,12-06-2018,5
C6346,I-1062,2018,02-19-2018,2
C6346,I-1065,2018,06-01-2018,6
C6346,I-1078,2018,01-28-2018,1
C6346,I-1080,2018,03-23-2018,6
C6346,I-1102,2018,04-01-2018,1
C6347,I-1011,2018,01-28-2018,1
C6347,I-1017,2018,11-11-2018,1
C6347,I-1036,2018,03-09-2018,6
C6347,I-1042,2018,01-31-2018,4
C6347,I-1045,2018,03-04-2018,1
C6347,I-1057,2018,11-20-2018,3
C6347,I-1063,2018,09-19-2018,4
C6347,I-1066,2018,06-25-2018,2
C6347,I-1077,2018,05-08-2018,3
C6347,I-1092,2018,06-11-2018,2
C6347,I-1099,2018,03-31-2018,7
C6348,I-1012,2018,01-20-2018,7
C6348,I-1054,2018,03-01-2018,5
C6348,I-1055,2018,02-16-2018,6
C6348,I-1060,2018,08-26-2018,1
C6348,I-1081,2018,05-04-2018,6
C6349,I-1018,2018,07-22-2018,1
C6349,I-1027,2018,08-12-2018,1
C6349,I-1039,2018,01-22-2018,2
C6349,I-1047,2018,06-06-2018,4
C6349,I-1053,2018,09-15-2018,7
C6349,I-1058,2018,07-05-2018,5
C6349,I-1066,2018,02-23-2018,6
C6349,I-1067,2018,04-11-2018,4
C6349,I-1073,2018,04-14-2018,7
C6349,I-1087,2018,07-20-2018,6
C6349,I-1097,2018,11-01-2018,5
C6349,I-1102,2018,10-24-2018,4
C6351,I-1009,2018,02-06-2018,3
C6351,I-1024,2018,03-24-2018,7
C6351,I-1026,2018,06-02-2018,7
C6351,I-1033,2018,12-08-2018,7
C6351,I-1057,2018,05-16-2018,4
C6352,I-1004,2018,02-09-2018,6
C6352,I-1040,2018,01-10-2018,4
C6352,I-1041,2018,10-25-2018,5
C6352,I-1043,2018,01-18-2018,5
C6352,I-1050,2018,11-26-2018,2
C6352,I-1073,2018,11-09-2018,6
C6354,I-1045,2018,03-23-2018,6
C6354,I-1059,2018,11-29-2018,5
C6354,I-1072,2018,05-04-2018,6
C6355,I-1003,2018,07-18-2018,4
C6355,I-1016,2018,06-23-2018,7
C6355,I-1056,2018,06-26-2018,3
C6355,I-1058,2018,01-22-2018,2
C6355,I-1084,2018,08-11-2018,7
C6355,I-1102,2018,10-13-2018,7
C6356,I-1019,2018,03-15-2018,5
C6356,I-1039,2018,06-30-2018,7
C6356,I-1053,2018,09-14-2018,6
C6356,I-1054,2018,02-09-2018,6
C6356,I-1057,2018,08-11-2018,7
C6356,I-1058,2018,01-03-2018,4
C6356,I-1067,2018,12-06-2018,5
C6356,I-1084,2018,09-17-2018,2
C6357,I-1019,2018,06-29-2018,6
C6357,I-1035,2018,08-27-2018,2
C6357,I-1036,2018,07-01-2018,1
C6357,I-1042,2018,07-13-2018,6
C6357,I-1049,2018,08-03-2018,6
C6357,I-1068,2018,02-09-2018,6
C6357,I-1071,2018,09-14-2018,6
C6357,I-1073,2018,09-16-2018,1
C6357,I-1092,2018,06-09-2018,7
C6359,I-1025,2018,10-01-2018,2
C6359,I-1050,2018,09-28-2018,6
C6359,I-1055,2018,07-28-2018,7
C6359,I-1069,2018,10-28-2018,1
C6359,I-1072,2018,09-27-2018,5
C6359,I-1073,2018,10-13-2018,7
C6359,I-1086,2018,12-13-2018,5
C6359,I-1098,2018,05-18-2018,6
C6360,I-1018,2018,05-06-2018,1
C6360,I-1026,2018,07-03-2018,3
C6360,I-1041,2018,08-16-2018,5
C6360,I-1051,2018,06-18-2018,2
C6360,I-1053,2018,12-25-2018,3
C6360,I-1064,2018,11-05-2018,2
C6360,I-1077,2018,04-19-2018,5
C6360,I-1087,2018,02-17-2018,7
C6360,I-1103,2018,01-27-2018,7
C6361,I-1015,2018,11-24-2018,7
C6361,I-1049,2018,01-04-2018,5
C6361,I-1103,2018,08-10-2018,6
C6362,I-1001,2018,08-26-2018,1
C6362,I-1008,2018,12-20-2018,5
C6362,I-1010,2018,04-27-2018,6
C6362,I-1016,2018,09-30-2018,1
C6362,I-1030,2018,01-05-2018,6
C6362,I-1038,2018,06-20-2018,4
C6362,I-1040,2018,10-25-2018,5
C6362,I-1064,2018,03-29-2018,5
C6362,I-1072,2018,06-02-2018,7
C6363,I-1035,2018,02-14-2018,4
C6363,I-1045,2018,06-11-2018,2
C6363,I-1047,2018,01-21-2018,1
C6363,I-1055,2018,06-27-2018,4
C6363,I-1058,2018,12-27-2018,5
C6363,I-1066,2018,01-08-2018,2
C6363,I-1078,2018,07-28-2018,7
C6363,I-1090,2018,06-17-2018,1
C6363,I-1092,2018,12-12-2018,4
C6365,I-1008,2018,02-03-2018,7
C6365,I-1009,2018,08-12-2018,1
C6365,I-1032,2018,11-10-2018,7
C6365,I-1041,2018,02-21-2018,4
C6365,I-1042,2018,11-09-2018,6
C6365,I-1076,2018,10-12-2018,6
C6365,I-1078,2018,11-30-2018,6
C6366,I-1004,2018,03-01-2018,5
C6366,I-1025,2018,04-21-2018,7
C6366,I-1037,2018,01-10-2018,4
C6366,I-1054,2018,01-30-2018,3
C6366,I-1078,2018,02-02-2018,6
C6368,I-1014,2018,06-22-2018,6
C6368,I-1024,2018,05-25-2018,6
C6368,I-1043,2018,06-19-2018,3
C6368,I-1045,2018,09-02-2018,1
C6368,I-1075,2018,09-08-2018,7
C6368,I-1076,2018,08-30-2018,5
C6368,I-1084,2018,06-26-2018,3
C6368,I-1094,2018,07-25-2018,4
C6369,I-1004,2018,11-14-2018,4
C6369,I-1010,2018,01-17-2018,4
C6369,I-1063,2018,01-09-2018,3
C6369,I-1086,2018,04-07-2018,7
C6370,I-1005,2018,03-24-2018,7
C6370,I-1006,2018,03-22-2018,5
C6370,I-1007,2018,10-13-2018,7
C6370,I-1035,2018,01-04-2018,5
C6370,I-1037,2018,06-03-2018,1
C6370,I-1068,2018,10-19-2018,6
C6370,I-1082,2018,07-08-2018,1
C6370,I-1102,2018,05-23-2018,4
C6371,I-1002,2018,01-25-2018,5
C6371,I-1007,2018,08-10-2018,6
C6371,I-1041,2018,09-29-2018,7
C6371,I-1046,2018,08-20-2018,2
C6371,I-1053,2018,10-20-2018,7
C6371,I-1058,2018,04-19-2018,5
C6371,I-1066,2018,01-16-2018,3
C6371,I-1076,2018,02-16-2018,6
C6371,I-1084,2018,08-11-2018,7
C6371,I-1098,2018,07-15-2018,1
C6372,I-1012,2018,10-05-2018,6
C6372,I-1017,2018,03-22-2018,5
C6372,I-1039,2018,09-21-2018,6
C6373,I-1003,2018,01-01-2018,2
C6373,I-1009,2018,04-02-2018,2
C6373,I-1015,2018,02-16-2018,6
C6373,I-1060,2018,04-22-2018,1
C6373,I-1068,2018,01-26-2018,6
C6373,I-1080,2018,07-18-2018,4
C6373,I-1100,2018,08-18-2018,7
C6374,I-1021,2018,05-06-2018,1
C6374,I-1027,2018,02-09-2018,6
C6374,I-1057,2018,07-13-2018,6
C6374,I-1086,2018,05-04-2018,6
C6374,I-1087,2018,07-06-2018,6
C6376,I-1002,2018,03-13-2018,3
C6376,I-1008,2018,03-09-2018,6
C6376,I-1014,2018,10-26-2018,6
C6376,I-1025,2018,05-04-2018,6
C6376,I-1041,2018,01-23-2018,3
C6376,I-1067,2018,02-17-2018,7
C6376,I-1077,2018,06-30-2018,7
C6376,I-1079,2018,08-03-2018,6
C6376,I-1083,2018,01-28-2018,1
C6376,I-1100,2018,12-14-2018,6
C6377,I-1012,2018,09-29-2018,7
C6377,I-1014,2018,02-22-2018,5
C6377,I-1018,2017,12-31-2017,1
C6377,I-1020,2018,03-13-2018,3
C6377,I-1034,2018,07-04-2018,4
C6377,I-1080,2018,08-15-2018,4
C6377,I-1087,2018,05-11-2018,6
C6377,I-1105,2018,03-11-2018,1
C6377,I-1106,2018,01-09-2018,3
C6378,I-1003,2018,04-18-2018,4
C6378,I-1006,2018,03-08-2018,5
C6378,I-1038,2018,07-07-2018,7
C6378,I-1039,2018,02-25-2018,1
C6378,I-1041,2018,12-08-2018,7
C6378,I-1048,2018,04-20-2018,6
C6378,I-1068,2018,09-10-2018,2
C6378,I-1072,2018,06-15-2018,6
C6378,I-1074,2018,03-12-2018,2
C6378,I-1087,2018,07-13-2018,6
C6378,I-1088,2018,09-08-2018,7
C6378,I-1094,2018,01-30-2018,3
C6379,I-1007,2018,03-08-2018,5
C6379,I-1014,2018,08-08-2018,4
C6379,I-1039,2018,07-08-2018,1
C6379,I-1043,2018,01-14-2018,1
C6379,I-1052,2018,02-03-2018,7
C6379,I-1057,2018,12-01-2018,7
C6379,I-1063,2018,07-02-2018,2
C6379,I-1072,2018,02-15-2018,5
C6379,I-1074,2018,02-11-2018,1
C6379,I-1075,2018,06-14-2018,5
C6379,I-1077,2018,04-28-2018,7
C6379,I-1078,2018,04-11-2018,4
C6379,I-1082,2018,10-28-2018,1
C6379,I-1086,2018,01-27-2018,7
C6379,I-1088,2018,08-11-2018,7
C6379,I-1091,2018,12-15-2018,7
C6381,I-1005,2018,09-01-2018,7
C6381,I-1043,2017,12-31-2017,1
C6381,I-1097,2018,04-15-2018,1
C6383,I-1018,2018,09-14-2018,6
C6383,I-1041,2018,05-10-2018,5
C6383,I-1046,2018,03-11-2018,1
C6383,I-1048,2018,10-21-2018,1
C6383,I-1102,2018,10-10-2018,4
C6383,I-1106,2018,07-16-2018,2
C6384,I-1002,2018,11-12-2018,2
C6384,I-1059,2018,06-30-2018,7
C6384,I-1101,2018,05-13-2018,1
C6385,I-1008,2018,07-28-2018,7
C6385,I-1028,2018,01-28-2018,1
C6385,I-1046,2018,02-06-2018,3
C6385,I-1051,2018,07-01-2018,1
C6385,I-1057,2018,05-19-2018,7
C6385,I-1061,2018,11-30-2018,6
C6385,I-1090,2018,01-26-2018,6
C6386,I-1002,2018,06-22-2018,6
C6386,I-1030,2018,10-11-2018,5
C6386,I-1039,2018,01-12-2018,6
C6386,I-1044,2018,02-09-2018,6
C6386,I-1068,2018,06-22-2018,6
C6386,I-1083,2018,07-04-2018,4
C6386,I-1087,2018,10-30-2018,3
C6387,I-1006,2018,01-19-2018,6
C6387,I-1034,2018,11-25-2018,1
C6387,I-1042,2018,05-12-2018,7
C6387,I-1043,2018,07-07-2018,7
C6387,I-1074,2018,03-31-2018,7
C6389,I-1003,2018,06-04-2018,2
C6389,I-1007,2018,02-20-2018,3
C6389,I-1013,2018,05-26-2018,7
C6389,I-1015,2018,01-11-2018,5
C6389,I-1020,2018,03-20-2018,3
C6389,I-1032,2018,02-16-2018,6
C6389,I-1039,2018,01-23-2018,3
C6389,I-1041,2018,05-31-2018,5
C6389,I-1042,2018,07-17-2018,3
C6389,I-1059,2018,03-05-2018,2
C6389,I-1067,2018,04-15-2018,1
C6389,I-1080,2018,10-18-2018,5
C6389,I-1081,2018,09-09-2018,1
C6389,I-1082,2018,05-24-2018,5
