customer_id,gender,state,age,age_group,married,kids_under12,register_year,drop_flag,drop_year,last_down_date,down_flag,customer_sales,download_cnt,duration,expiration,first_down_date,activation_day
C7353,M,MA,40,40s,M,Y,2016,N,.,2018-12-22 00:00:00,1,16.61928999,17.0,2.0,2018-12-31 00:00:00,2016-02-27,1038
C7354,F,KY,47,40s,M,Y,2016,N,.,2017-12-27 00:00:00,1,27.86512683999999,29.0,2.0,2018-12-27 00:00:00,2016-01-12,1080
C7355,M,TX,30,30s,M,Y,2016,Y,2017,.,0,.,,1.0,.,,365
C7356,M,TN,82,60s+,M,N,2016,N,.,2017-12-22 00:00:00,1,18.18158064,19.0,2.0,2018-12-22 00:00:00,2016-04-30,966
C7357,F,NC,68,60s+,S,N,2016,N,.,2017-12-27 00:00:00,1,24.271888339999993,25.0,2.0,2018-12-27 00:00:00,2016-01-07,1085
C7358,F,PA,50,50s,M,N,2016,N,.,2018-11-28 00:00:00,1,19.654320969999997,20.0,2.0,2018-12-31 00:00:00,2016-01-24,1072
C7359,F,TN,53,50s,M,Y,2016,N,.,2017-12-25 00:00:00,1,26.459695719999992,27.0,2.0,2018-12-25 00:00:00,2016-05-06,963
C7360,M,CA,22,20s,M,N,2016,N,.,2017-12-31 00:00:00,1,16.519690815,17.0,2.0,2018-12-31 00:00:00,2016-04-16,989
C7361,F,GA,34,30s,M,Y,2016,N,.,2016-12-28 00:00:00,1,19.513201319999997,20.0,2.0,2017-12-28 00:00:00,2016-02-03,694
C7362,F,TN,85,60s+,S,N,2016,N,.,2017-10-07 00:00:00,1,24.714786019999988,26.0,2.0,2018-10-07 00:00:00,2016-03-02,949
C7363,F,NY,57,50s,M,N,2017,N,.,2018-11-23 00:00:00,1,13.984350000000001,15.0,1.0,2018-12-31 00:00:00,2017-01-17,713
C7364,F,TX,34,30s,M,N,2017,N,.,2018-12-07 00:00:00,1,18.78544,19.0,1.0,2018-12-31 00:00:00,2017-01-26,704
C7365,F,TX,55,50s,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7366,M,FL,67,60s+,M,N,2017,N,.,2018-11-24 00:00:00,1,16.705980000000004,18.0,1.0,2018-12-31 00:00:00,2017-02-06,693
C7367,M,IL,47,40s,S,N,2017,N,.,2018-12-01 00:00:00,1,6.921900000000001,7.0,1.0,2018-12-31 00:00:00,2017-01-05,725
C7368,F,LA,27,20s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7369,F,NC,40,40s,M,N,2017,N,.,2018-12-06 00:00:00,1,12.378229999999999,13.0,1.0,2018-12-31 00:00:00,2017-01-13,717
C7370,F,NC,35,30s,M,N,2017,N,.,2018-12-29 00:00:00,1,17.644450000000003,19.0,1.0,2018-12-31 00:00:00,2017-06-20,559
C7371,F,VA,46,40s,M,N,2017,N,.,2017-09-12 00:00:00,1,17.490870000000005,18.0,1.0,2018-09-12 00:00:00,2017-03-02,559
C7372,F,CA,51,50s,M,Y,2016,N,.,2016-12-31 00:00:00,1,14.26210935,15.0,2.0,2017-12-31 00:00:00,2016-12-31,365
C7373,F,TX,28,20s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7374,F,CA,35,30s,S,N,2017,N,.,2017-12-20 00:00:00,1,20.943909999999995,22.0,1.0,2018-12-20 00:00:00,2017-01-02,717
C7375,F,SC,48,40s,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7376,M,FL,40,40s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7377,F,TX,75,60s+,M,N,2017,N,.,2018-12-09 00:00:00,1,8.81038,9.0,1.0,2018-12-31 00:00:00,2017-01-24,706
C7378,M,TX,34,30s,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7379,F,AZ,25,20s,S,N,2017,N,.,2017-09-14 00:00:00,1,13.299280000000001,14.0,1.0,2018-09-14 00:00:00,2017-01-09,613
C7380,M,CA,55,50s,M,N,2017,N,.,2017-10-12 00:00:00,1,15.51541,16.0,1.0,2018-10-12 00:00:00,2017-01-12,638
C7381,F,CA,24,20s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7382,M,TX,42,40s,M,Y,2017,N,.,2018-12-10 00:00:00,1,12.90435,14.0,1.0,2018-12-31 00:00:00,2017-03-08,663
C7383,F,CA,57,50s,M,N,2017,N,.,2017-12-08 00:00:00,1,16.096300000000003,17.0,1.0,2018-12-08 00:00:00,2017-01-14,693
C7384,F,FL,38,30s,S,N,2017,N,.,2018-10-27 00:00:00,1,12.957700000000003,14.0,1.0,2018-12-31 00:00:00,2017-02-20,679
C7385,F,IN,53,50s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7386,F,CA,24,20s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7387,F,WV,55,50s,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7388,M,TN,64,60s+,M,N,2017,N,.,2017-10-08 00:00:00,1,14.40511,15.0,1.0,2018-10-08 00:00:00,2017-01-08,638
C7389,F,DC,60,60s+,M,N,2017,N,.,2017-12-22 00:00:00,1,13.9033,15.0,1.0,2018-12-22 00:00:00,2017-03-17,645
C7390,F,WV,27,20s,S,Y,2017,N,.,2017-11-30 00:00:00,1,10.248700000000001,11.0,1.0,2018-11-30 00:00:00,2017-03-12,628
C7391,F,FL,26,20s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7392,F,NY,29,20s,M,N,2017,N,.,2017-12-19 00:00:00,1,9.634110000000002,10.0,1.0,2018-12-19 00:00:00,2017-01-10,708
C7393,M,CT,65,60s+,M,N,2016,N,.,2016-12-30 00:00:00,1,13.080689350000002,14.0,2.0,2017-12-30 00:00:00,2016-12-30,365
C7394,M,TX,52,50s,M,Y,2016,N,.,2016-12-31 00:00:00,1,14.259455700000004,15.0,2.0,2017-12-31 00:00:00,2016-12-31,365
C7395,F,CA,55,50s,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7396,F,FL,45,40s,M,N,2017,N,.,2018-12-28 00:00:00,1,11.610330000000001,12.0,1.0,2018-12-31 00:00:00,2017-01-13,717
C7397,F,GA,35,30s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7398,F,VA,45,40s,S,N,2017,N,.,2017-11-14 00:00:00,1,11.539330000000001,12.0,1.0,2018-11-14 00:00:00,2017-01-11,672
C7399,F,CA,41,40s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7400,M,CA,43,40s,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7401,M,CA,20,20s,M,N,2017,N,.,2018-12-27 00:00:00,1,8.671429999999999,9.0,1.0,2018-12-31 00:00:00,2017-01-02,728
C7402,M,IL,64,60s+,M,N,2017,N,.,2018-12-05 00:00:00,1,13.034400000000002,14.0,1.0,2018-12-31 00:00:00,2017-01-21,709
C7403,M,VA,47,40s,S,N,2017,N,.,2018-12-20 00:00:00,1,22.445379999999997,23.0,1.0,2018-12-31 00:00:00,2017-01-18,712
C7404,F,GA,59,50s,M,N,2017,N,.,2017-12-23 00:00:00,1,16.40475,17.0,1.0,2018-12-23 00:00:00,2017-01-19,703
C7405,F,CA,54,50s,S,N,2017,N,.,2018-11-13 00:00:00,1,14.263060000000003,15.0,1.0,2018-12-31 00:00:00,2017-01-01,729
C7406,F,CA,34,30s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7407,M,TN,69,60s+,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7408,F,KY,50,50s,M,Y,2017,N,.,2017-12-10 00:00:00,1,13.31018,14.0,1.0,2018-12-10 00:00:00,2017-01-27,682
C7409,M,NV,39,30s,S,N,2017,N,.,2018-12-19 00:00:00,1,17.320750000000004,18.0,1.0,2018-12-31 00:00:00,2017-05-05,605
C7410,F,CA,38,30s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7411,M,SC,65,60s+,S,N,2017,N,.,2018-12-22 00:00:00,1,19.601290000000002,20.0,1.0,2018-12-31 00:00:00,2017-01-10,720
C7412,F,VA,48,40s,M,N,2017,N,.,2018-12-19 00:00:00,1,15.020380000000001,16.0,1.0,2018-12-31 00:00:00,2017-02-01,698
C7413,F,TX,51,50s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7414,M,CT,31,30s,S,N,2017,N,.,2017-11-24 00:00:00,1,10.583060000000001,11.0,1.0,2018-11-24 00:00:00,2017-02-26,636
C7415,M,CA,62,60s+,S,N,2017,N,.,2017-12-26 00:00:00,1,18.601549999999996,19.0,1.0,2018-12-26 00:00:00,2017-01-20,705
C7416,M,AR,24,20s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7417,M,NV,66,60s+,S,N,2017,N,.,2017-12-06 00:00:00,1,23.668029999999998,25.0,1.0,2018-12-06 00:00:00,2017-01-09,696
C7418,F,CA,59,50s,M,N,2017,N,.,2017-12-28 00:00:00,1,14.872780000000002,16.0,1.0,2018-12-28 00:00:00,2017-02-06,690
C7419,M,SC,74,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7420,F,SC,71,60s+,M,N,2017,N,.,2018-12-23 00:00:00,1,28.759889999999995,30.0,1.0,2018-12-31 00:00:00,2017-01-18,712
C7421,F,NV,18,10s,M,N,2017,N,.,2018-12-28 00:00:00,1,22.869599999999995,24.0,1.0,2018-12-31 00:00:00,2017-02-12,687
C7422,M,NV,66,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7423,F,NC,73,60s+,S,N,2017,N,.,2018-12-19 00:00:00,1,13.421280000000001,14.0,1.0,2018-12-31 00:00:00,2017-01-01,729
C7424,M,CA,61,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7425,F,FL,42,40s,M,N,2016,N,.,2016-12-31 00:00:00,1,19.99913122,20.0,2.0,2017-12-31 00:00:00,2016-12-31,365
C7426,F,NV,51,50s,S,N,2017,N,.,2018-12-22 00:00:00,1,22.9054,24.0,1.0,2018-12-31 00:00:00,2017-02-16,683
C7427,F,RI,60,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7428,F,NC,33,30s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7429,M,OH,35,30s,M,Y,2017,N,.,2017-12-01 00:00:00,1,12.93971,13.0,1.0,2018-12-01 00:00:00,2017-01-15,685
C7430,F,NV,71,60s+,S,N,2017,N,.,2017-12-11 00:00:00,1,39.02233999999999,41.0,1.0,2018-12-11 00:00:00,2017-01-22,688
C7431,F,LA,19,10s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7432,F,NY,65,60s+,S,N,2017,N,.,2017-12-25 00:00:00,1,14.950840000000001,16.0,1.0,2018-12-25 00:00:00,2017-01-13,711
C7433,M,NV,23,20s,S,N,2017,N,.,2018-12-29 00:00:00,1,21.3686,22.0,1.0,2018-12-31 00:00:00,2017-03-06,665
C7434,M,MN,60,60s+,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7435,M,CA,33,30s,S,N,2017,N,.,2018-11-07 00:00:00,1,11.134400000000001,12.0,1.0,2018-12-31 00:00:00,2017-03-17,654
C7436,M,MD,59,50s,M,N,2017,N,.,2017-12-25 00:00:00,1,17.026650000000004,18.0,1.0,2018-12-25 00:00:00,2017-06-16,557
C7437,F,NY,77,60s+,S,N,2017,N,.,2017-11-17 00:00:00,1,16.84419,18.0,1.0,2018-11-17 00:00:00,2017-02-07,648
C7438,F,FL,29,20s,M,Y,2017,N,.,2017-12-31 00:00:00,1,7.926470000000001,8.0,1.0,2018-12-31 00:00:00,2017-02-11,688
C7439,F,SC,48,40s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7440,M,IL,67,60s+,M,N,2017,N,.,2018-12-15 00:00:00,1,13.99028,14.0,1.0,2018-12-31 00:00:00,2017-02-05,694
C7441,M,VA,33,30s,M,Y,2017,N,.,2018-11-12 00:00:00,1,5.617800000000001,6.0,1.0,2018-12-31 00:00:00,2017-04-22,618
C7442,M,IL,36,30s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7443,M,SC,23,20s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7444,F,SC,50,50s,M,Y,2017,N,.,2018-11-03 00:00:00,1,15.94635,17.0,1.0,2018-12-31 00:00:00,2017-01-06,724
C7445,F,NC,60,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7446,F,SC,22,20s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7447,F,NC,60,60s+,S,N,2017,N,.,2017-12-23 00:00:00,1,15.326030000000001,16.0,1.0,2018-12-23 00:00:00,2017-02-24,667
C7448,M,CA,57,50s,M,N,2017,N,.,2018-12-08 00:00:00,1,11.057630000000001,11.0,1.0,2018-12-31 00:00:00,2017-02-01,698
C7449,F,NC,65,60s+,S,N,2017,N,.,2018-10-13 00:00:00,1,11.479860000000002,12.0,1.0,2018-12-31 00:00:00,2017-01-08,722
C7450,M,SC,26,20s,S,N,2017,N,.,2018-12-21 00:00:00,1,16.494170000000004,17.0,1.0,2018-12-31 00:00:00,2017-01-12,718
C7451,F,NC,51,50s,M,N,2017,N,.,2017-12-22 00:00:00,1,13.924400000000002,15.0,1.0,2018-12-22 00:00:00,2017-02-10,680
C7452,F,NV,53,50s,M,Y,2017,N,.,2018-11-22 00:00:00,1,25.97779999999999,27.0,1.0,2018-12-31 00:00:00,2017-02-06,693
C7453,F,NC,72,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7454,M,KY,24,20s,S,N,2017,N,.,2017-12-31 00:00:00,1,8.670480000000001,9.0,1.0,2018-12-31 00:00:00,2017-02-19,680
C7455,M,SC,76,60s+,M,N,2017,N,.,2018-11-28 00:00:00,1,23.818609999999996,25.0,1.0,2018-12-31 00:00:00,2017-01-14,716
C7456,M,MN,83,60s+,S,N,2017,N,.,2018-12-25 00:00:00,1,20.1221,21.0,1.0,2018-12-31 00:00:00,2017-01-22,708
C7457,F,FL,62,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7458,M,TN,81,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7459,F,AR,57,50s,M,N,2017,N,.,2018-11-27 00:00:00,1,17.22923,18.0,1.0,2018-12-31 00:00:00,2017-01-14,716
C7460,F,NY,68,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7461,M,LA,45,40s,M,Y,2017,N,.,2018-10-24 00:00:00,1,10.23545,11.0,1.0,2018-12-31 00:00:00,2017-01-13,717
C7462,M,TX,89,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7463,M,IL,49,40s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7464,F,CA,36,30s,M,Y,2017,N,.,2017-12-17 00:00:00,1,6.445550000000001,7.0,1.0,2018-12-17 00:00:00,2017-01-20,696
C7465,M,MD,50,50s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7466,M,CA,55,50s,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7467,F,FL,50,50s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7468,M,IN,88,60s+,S,N,2017,N,.,2018-12-28 00:00:00,1,19.65184,21.0,1.0,2018-12-31 00:00:00,2017-01-30,700
C7469,F,MA,47,40s,S,Y,2017,N,.,2017-11-18 00:00:00,1,14.5263,15.0,1.0,2018-11-18 00:00:00,2017-01-21,666
C7470,F,NC,19,10s,M,Y,2017,N,.,2018-12-27 00:00:00,1,12.65264,13.0,1.0,2018-12-31 00:00:00,2017-03-03,668
C7471,F,TN,54,50s,M,Y,2017,N,.,2017-11-15 00:00:00,1,12.975550000000002,14.0,1.0,2018-11-15 00:00:00,2017-02-15,638
C7472,M,MD,26,20s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7473,F,FL,31,30s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7474,M,IA,24,20s,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7475,M,TX,80,60s+,S,N,2017,N,.,2018-12-21 00:00:00,1,13.937450000000002,15.0,1.0,2018-12-31 00:00:00,2017-01-06,724
C7476,M,TN,32,30s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7477,F,TX,45,40s,M,N,2017,N,.,2018-11-26 00:00:00,1,12.578240000000003,13.0,1.0,2018-12-31 00:00:00,2017-01-03,727
C7478,F,NC,38,30s,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7479,F,SC,69,60s+,M,N,2017,N,.,2017-12-03 00:00:00,1,24.042029999999993,25.0,1.0,2018-12-03 00:00:00,2017-01-08,694
C7480,F,NC,42,40s,M,N,2017,N,.,2018-11-25 00:00:00,1,9.30048,10.0,1.0,2018-12-31 00:00:00,2017-01-13,717
C7481,M,NC,66,60s+,S,N,2017,N,.,2017-09-06 00:00:00,1,7.306700000000001,8.0,1.0,2018-09-06 00:00:00,2017-05-17,477
C7482,F,AL,45,40s,M,Y,2016,N,.,2016-12-30 00:00:00,1,11.505580000000002,12.0,2.0,2017-12-30 00:00:00,2017-02-07,326
C7483,F,OH,37,30s,M,Y,2016,N,.,2016-12-31 00:00:00,1,11.756139350000002,12.0,2.0,2017-12-31 00:00:00,2016-12-31,365
C7484,M,NV,65,60s+,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7485,M,CA,69,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7486,M,CA,29,20s,M,Y,2016,N,.,2016-12-31 00:00:00,1,13.253225700000002,14.0,2.0,2017-12-31 00:00:00,2016-12-31,365
C7487,M,NY,81,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7488,M,NC,67,60s+,M,N,2017,N,.,2017-12-31 00:00:00,1,12.251460000000002,13.0,1.0,2018-12-31 00:00:00,2017-03-03,668
C7489,F,MD,18,10s,M,N,2017,N,.,2018-12-21 00:00:00,1,9.250480000000001,10.0,1.0,2018-12-31 00:00:00,2017-04-29,611
C7490,F,TN,32,30s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7491,F,NH,39,30s,S,N,2017,N,.,2017-12-17 00:00:00,1,15.078440000000002,16.0,1.0,2018-12-17 00:00:00,2017-02-11,674
C7492,M,FL,53,50s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7493,F,NV,30,30s,M,Y,2016,N,.,2016-12-30 00:00:00,1,19.28654935,20.0,2.0,2017-12-30 00:00:00,2016-12-30,365
C7494,M,NV,57,50s,M,N,2017,N,.,2018-12-29 00:00:00,1,25.734279999999995,27.0,1.0,2018-12-31 00:00:00,2017-02-26,673
C7495,M,MS,62,60s+,S,N,2017,N,.,2018-11-25 00:00:00,1,15.433590000000002,16.0,1.0,2018-12-31 00:00:00,2017-02-18,681
C7496,M,NY,73,60s+,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7497,M,KY,50,50s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7498,F,NC,23,20s,M,Y,2017,N,.,2018-12-29 00:00:00,1,15.319600000000001,16.0,1.0,2018-12-31 00:00:00,2017-01-16,714
C7499,M,TN,28,20s,S,N,2017,N,.,2018-11-29 00:00:00,1,12.55086,13.0,1.0,2018-12-31 00:00:00,2017-03-15,656
C7500,M,NY,47,40s,S,N,2017,N,.,2017-11-22 00:00:00,1,12.085450000000002,13.0,1.0,2018-11-22 00:00:00,2017-02-27,633
C7501,F,FL,27,20s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7502,F,OH,32,30s,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7503,F,SC,42,40s,M,N,2017,N,.,2017-12-15 00:00:00,1,28.317049999999984,30.0,1.0,2018-12-15 00:00:00,2017-01-04,710
C7504,M,NC,35,30s,M,N,2017,N,.,2017-11-12 00:00:00,1,15.140540000000001,16.0,1.0,2018-11-12 00:00:00,2017-02-14,636
C7505,M,NV,67,60s+,S,N,2017,N,.,2018-12-28 00:00:00,1,23.907839999999993,25.0,1.0,2018-12-31 00:00:00,2017-03-02,669
C7506,M,MA,29,20s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7507,M,DC,19,10s,M,Y,2017,N,.,2018-12-24 00:00:00,1,10.580800000000002,11.0,1.0,2018-12-31 00:00:00,2017-01-13,717
C7508,M,TX,33,30s,M,N,2016,N,.,2016-12-31 00:00:00,1,11.66724935,12.0,2.0,2017-12-31 00:00:00,2016-12-31,365
C7509,F,TN,21,20s,M,N,2017,N,.,2018-12-14 00:00:00,1,8.347650000000002,9.0,1.0,2018-12-31 00:00:00,2017-03-05,666
C7510,F,NV,72,60s+,S,N,2017,N,.,2017-12-15 00:00:00,1,29.778859999999987,31.0,1.0,2018-12-15 00:00:00,2017-01-02,712
C7511,M,FL,84,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7512,F,CA,25,20s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7513,F,FL,42,40s,S,N,2017,N,.,2018-12-05 00:00:00,1,14.455530000000001,15.0,1.0,2018-12-31 00:00:00,2017-01-22,708
C7514,M,CA,59,50s,M,N,2017,N,.,2018-12-27 00:00:00,1,12.32729,13.0,1.0,2018-12-31 00:00:00,2017-03-28,643
C7515,F,CA,26,20s,S,N,2017,N,.,2017-12-30 00:00:00,1,10.04639,11.0,1.0,2018-12-30 00:00:00,2017-01-01,728
C7516,F,CA,64,60s+,M,N,2017,N,.,2017-12-05 00:00:00,1,18.50417,19.0,1.0,2018-12-05 00:00:00,2017-01-07,697
C7517,M,CA,41,40s,M,Y,2017,N,.,2017-11-11 00:00:00,1,14.873360000000003,16.0,1.0,2018-11-11 00:00:00,2017-01-06,674
C7518,M,SC,42,40s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7519,F,NC,31,30s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7520,F,FL,34,30s,M,N,2017,N,.,2017-12-22 00:00:00,1,10.277700000000001,11.0,1.0,2018-12-22 00:00:00,2017-09-10,468
C7521,M,NC,35,30s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7522,M,TN,29,20s,S,N,2017,N,.,2017-12-30 00:00:00,1,6.45775,7.0,1.0,2018-12-30 00:00:00,2017-05-28,581
C7523,M,NY,23,20s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7524,F,FL,24,20s,S,N,2016,N,.,2016-12-30 00:00:00,1,9.783241129999999,10.0,2.0,2017-12-30 00:00:00,2016-12-30,365
C7525,F,CA,25,20s,S,N,2017,N,.,2017-12-14 00:00:00,1,4.83085,5.0,1.0,2018-12-14 00:00:00,2017-03-31,623
C7526,M,IN,32,30s,M,Y,2017,N,.,2018-12-03 00:00:00,1,11.65823,12.0,1.0,2018-12-31 00:00:00,2017-01-14,716
C7527,M,FL,24,20s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7528,M,IL,61,60s+,M,N,2017,N,.,2018-10-22 00:00:00,1,10.706890000000001,11.0,1.0,2018-12-31 00:00:00,2017-02-26,673
C7529,F,TX,75,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7530,M,TX,46,40s,M,N,2017,N,.,2018-11-17 00:00:00,1,22.251259999999995,23.0,1.0,2018-12-31 00:00:00,2017-01-14,716
C7531,F,MS,52,50s,M,Y,2017,N,.,2018-12-01 00:00:00,1,20.153179999999995,21.0,1.0,2018-12-31 00:00:00,2017-01-06,724
C7532,F,TX,30,30s,M,Y,2017,N,.,2017-10-27 00:00:00,1,12.269230000000002,13.0,1.0,2018-10-27 00:00:00,2017-01-20,645
C7533,M,NC,57,50s,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7534,M,IL,52,50s,M,N,2017,N,.,2017-12-31 00:00:00,1,13.41918,14.0,1.0,2018-12-31 00:00:00,2017-02-07,692
C7535,F,NY,23,20s,S,Y,2017,N,.,2017-12-14 00:00:00,1,15.23107,16.0,1.0,2018-12-14 00:00:00,2017-01-15,698
C7536,F,DE,30,30s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7537,F,CA,52,50s,M,N,2017,N,.,2017-12-17 00:00:00,1,11.647079999999999,12.0,1.0,2018-12-17 00:00:00,2017-01-09,707
C7538,M,CA,24,20s,S,Y,2017,N,.,2018-07-22 00:00:00,1,8.97665,9.0,1.0,2018-12-31 00:00:00,2017-01-24,706
C7539,F,VA,28,20s,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7540,F,NC,40,40s,M,Y,2016,N,.,2016-12-31 00:00:00,1,20.723795699999997,22.0,2.0,2017-12-31 00:00:00,2016-12-31,365
C7541,M,MD,63,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7542,M,TN,35,30s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7543,F,MI,59,50s,M,N,2017,N,.,2018-12-06 00:00:00,1,17.336430000000004,18.0,1.0,2018-12-31 00:00:00,2017-04-25,615
C7544,F,NV,26,20s,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7545,M,FL,42,40s,M,Y,2017,N,.,2018-12-29 00:00:00,1,13.96608,15.0,1.0,2018-12-31 00:00:00,2017-03-02,669
C7546,F,TN,58,50s,M,N,2016,N,.,2016-12-31 00:00:00,1,17.4141257,18.0,2.0,2017-12-31 00:00:00,2016-12-31,365
C7547,M,OH,41,40s,M,Y,2017,N,.,2018-11-23 00:00:00,1,12.006650000000002,13.0,1.0,2018-12-31 00:00:00,2017-04-07,633
C7548,M,NC,19,10s,M,Y,2017,N,.,2017-12-11 00:00:00,1,6.749750000000001,7.0,1.0,2018-12-11 00:00:00,2017-03-29,622
C7549,M,IN,73,60s+,S,N,2017,N,.,2018-12-07 00:00:00,1,15.262860000000003,16.0,1.0,2018-12-31 00:00:00,2017-02-11,688
C7550,F,TX,78,60s+,S,N,2017,N,.,2017-12-26 00:00:00,1,14.525929999999997,15.0,1.0,2018-12-26 00:00:00,2017-01-15,710
C7551,F,MD,33,30s,M,Y,2017,N,.,2018-12-22 00:00:00,1,12.727,13.0,1.0,2018-12-31 00:00:00,2017-01-25,705
C7552,M,GA,58,50s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7553,M,TN,44,40s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7554,F,NC,79,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7555,F,IN,19,10s,M,Y,2017,N,.,2017-12-18 00:00:00,1,17.492660000000004,18.0,1.0,2018-12-18 00:00:00,2017-01-07,710
C7556,M,MD,60,60s+,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7557,M,SC,49,40s,M,Y,2017,Y,2018,.,0,.,,1.0,.,,365
C7558,M,CA,54,50s,M,N,2017,N,.,2018-12-01 00:00:00,1,19.72976,21.0,1.0,2018-12-31 00:00:00,2017-01-02,728
C7559,F,NY,35,30s,S,N,2017,N,.,2017-12-19 00:00:00,1,20.874879999999997,22.0,1.0,2018-12-19 00:00:00,2017-01-04,714
C7560,F,TX,46,40s,M,Y,2017,N,.,2017-12-21 00:00:00,1,14.709420000000001,15.0,1.0,2018-12-21 00:00:00,2017-02-24,665
C7561,F,CA,63,60s+,M,N,2017,N,.,2018-12-28 00:00:00,1,14.944450000000002,16.0,1.0,2018-12-31 00:00:00,2017-01-11,719
C7562,M,IN,24,20s,S,N,2017,Y,2018,.,0,.,,1.0,.,,365
C7563,F,CA,47,40s,S,Y,2017,N,.,2017-12-22 00:00:00,1,15.085510000000001,16.0,1.0,2018-12-22 00:00:00,2017-01-06,715
C7564,M,NC,63,60s+,M,N,2017,N,.,2017-11-01 00:00:00,1,13.9054,15.0,1.0,2018-11-01 00:00:00,2017-01-21,649
C7565,F,CA,62,60s+,M,N,2017,Y,2018,.,0,.,,1.0,.,,365
