movie_id,title,release_year,release_date,runtime,mpa_rating,imdb_score,dvd_sales,blu_sales,total_sales,legs,share,inf_income_usa,theater_opening,theater_total,src,awards,poster,metascore,release_dvd,big_awards_num,awards_win_num,awards_nomin_num,reviews_users,reviews_critics,prd_mthd,budget,series_new,income_opening,votes,income_usa,income_int,income_ww,item_id,inv_exist,contract_year,inf,genre_action,genre_adventure,genre_drama,genre_sci-fi,genre_fantasy,genre_thriller,genre_animation,genre_family,genre_musical,genre_comedy,genre_romance,genre_mystery,genre_war,genre_western,genre_history,genre_sport,genre_horror,genre_crime,genre_music,genre_biography,genre_documentary,dvd_over_income,movie_down_sales,contract_price_inf,net_profit,studio,positive_probability,english,dvd,blu,cntry_USA,actor_A,actor_B,actor_C,director_A,director_B,director_C,APPROVED,G,NC-17,NOT RATED,PASSED,PG,PG-13,R,TV-14,TV-G,TV-MA,TV-PG,TV-Y7,inf_income_int,inf_income_ww,inf_budget,inf_income_opening,studio_score,price_class,contract_price
tt0499448,The Chronicles of Narnia: Prince Caspian,2008,39584,144,PG,6.5,104715548.0,.,104715548.0,2.573307746,33.93421501,179689658.0,3929,3929,based on fiction book/short story,2 wins & 20 nominations.,https://m.media-amazon.com/images/M/MV5BMTIwOTA4NTE4Ml5BMl5BanBnXkFtZTcwOTI2NTg1MQ@@._V1_SX300.jpg,62.0,2/12/2008,0,2,22,460,264,animation/live action,225000000.0,1,55034805.0,185646,141621490.0,275719798.0,417341288.0,.,0,.,1.268802199440212,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7394043659999999,.,.,.,BUENA VISTA,0.924821377,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,349833886.131611,529523544.131611,285480494.8740477,69828281.62976319,6,1,650
tt1210819,The Lone Ranger,2013,41458,149,PG-13,6.4,26140511.0,21056606.0,47197117.0,3.0571557510000003,34.34668791,100066691.0,3904,3904,based on tv,Nominated for 2 Oscars. Another 4 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BZjFiMTc2MTAtZDA0My00OGRmLTk5M2ItNTlmYTUwZmU2YmRiXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,37.0,17-12-2013,1,4,21,761,466,live action,225000000.0,0,29210849.0,213753,89302115.0,170700000.0,260002115.0,.,0,.,1.120541109244725,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.292719954,.,.,.,BUENA VISTA,0.6104887720000001,1,1,1,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,191276367.34807456,291343058.34807456,252121749.58006313,32731957.140440166,6,1,650
tt0948470,The Amazing Spider-Man,2012,41093,136,PG-13,6.9,39155907.0,74148666.0,113304573.0,4.2259814769999995,34.57369416,299886852.0,4318,4318,based on comic/graphic novel,2 wins & 31 nominations.,https://m.media-amazon.com/images/M/MV5BMjMyOTM4MDMxNV5BMl5BanBnXkFtZTcwNjIyNzExOA@@._V1_SX300.jpg,66.0,9/11/2012,0,2,33,1328,630,live action,220000000.0,1,62004688.0,539822,262030663.0,495859604.0,757890267.0,I-1030,1,2014.0,1.144472362763132,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149432538,361.6442244,767.8666982000003,-406.2224738,Sony Pictures/Columbia,0.9734358790000001,1,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,567497612.588671,867384464.5886708,251783919.807889,70962651.7777508,6,1,650
tt1440129,Battleship,2012,41047,130,PG-13,5.8,19352500.0,14461746.0,33814246.0,2.554683653,20.80958118,74657817.0,3690,3702,based on game,4 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BMjI5NTM5MDA2N15BMl5BanBnXkFtZTcwNjkwMzQxNw@@._V1_SX300.jpg,41.0,28-08-2012,0,4,20,849,392,live action,220000000.0,0,25534825.0,228999,65233400.0,248244317.0,313477717.0,.,0,.,1.1444722642082124,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296665512,.,.,.,Universal,0.134894297,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,284108735.5538112,358766552.5538112,251783898.12580672,29223898.983910467,6,1,650
tt3371366,Transformers: The Last Knight,2017,42907,148,PG-13,5.2,10569839.0,25212561.0,35782400.0,2.9133498280000003,21.59066527,132200293.0,4069,4132,based on tv,2 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BMTk3OTI3MDk4N15BMl5BanBnXkFtZTgwNDg2ODIyMjI@._V1_SX300.jpg,27.0,26-09-2017,0,2,21,862,291,animation/live action,217000000.0,1,44680073.0,126740,130168683.0,472724657.0,602893340.0,.,0,.,1.0156075175163293,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08120109,.,.,.,Paramount,0.395873129,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,480102715.36452824,612303008.3645283,220386831.30104345,45377418.02197837,6,1,650
tt0369610,Jurassic World,2015,42167,124,PG-13,7.0,41288342.0,96822734.0,138111076.0,3.123807657,39.55900784,704885576.0,4274,4291,based on fiction book/short story,15 wins & 57 nominations.,https://m.media-amazon.com/images/M/MV5BNzQ3OTY4NjAtNzM5OS00N2ZhLWJlOWUtYzYwZjNmOWRiMzcyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,59.0,20-10-2015,0,15,72,1512,693,live action,215000000.0,1,208806270.0,556312,652270625.0,996584239.0,1648854864.0,I-1053,1,2015.0,1.0806642963570527,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063299404,1083.0934960000004,672.9497274,410.14376810000016,Universal,0.9024233220000001,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1076973005.399464,1781858581.399464,232342823.71676633,225649480.84449077,6,1,650
tt1409024,Men in Black 3,2012,41054,104,PG-13,6.8,31650492.0,26735100.0,58385592.0,3.2792039039999996,27.36428675,204884419.0,4248,4248,based on comic/graphic novel,1 win & 13 nominations.,https://m.media-amazon.com/images/M/MV5BMTU2NTYxODcwMF5BMl5BanBnXkFtZTcwNDk1NDY0Nw@@._V1_SX300.jpg,58.0,30-11-2012,0,1,14,387,456,animation/live action,215000000.0,1,54592779.0,322482,179020854.0,475192631.0,654213485.0,.,0,.,1.1444723585108134,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17679779399999998,.,.,.,Sony Pictures/Columbia,0.921140075,1,1,1,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,543844831.1475286,748729250.1475286,246061557.0798249,62479926.5397896,6,1,650
tt1055369,Transformers: Revenge of the Fallen,2009,39988,149,PG-13,6.0,221984094.0,50224516.0,272208610.0,3.690240415,48.06962352,488431885.0,4234,4293,based on tv,Nominated for 1 Oscar. Another 15 wins & 27 nominations.,https://m.media-amazon.com/images/M/MV5BNjk4OTczOTk0NF5BMl5BanBnXkFtZTcwNjQ0NzMzMw@@._V1_SX300.jpg,35.0,20-10-2009,1,15,42,1491,375,animation/live action,210000000.0,1,108966307.0,373138,402111870.0,434407829.0,836519699.0,I-1017,1,2014.0,1.2146666672635156,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552045614,723.8213682999999,683.7169231,40.10444521,Paramount,0.066934325,1,1,1,1,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,527660709.88460916,1016092594.8846092,255080000.12533826,132357740.96770309,6,1,650
tt2109248,Transformers: Age of Extinction,2014,41817,165,PG-13,5.6,28829681.0,35935363.0,64765044.0,2.453448881,22.23071154,273678083.0,4233,4233,based on tv,5 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BMjEwNTg1MTA5Nl5BMl5BanBnXkFtZTgwOTg2OTM4MTE@._V1_SX300.jpg,32.0,30-09-2014,0,5,28,1005,402,animation/live action,210000000.0,1,100038390.0,290074,245439076.0,858614996.0,1104054072.0,.,0,.,1.1150550574921494,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11746165900000001,.,.,.,Paramount,0.12994568,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,957402993.7284017,1231081076.7284017,234161562.07335138,111548312.71287206,6,1,650
tt0376994,X-Men: The Last Stand,2006,38863,104,PG-13,6.7,145300840.0,1082241.0,146383081.0,2.280885112,51.03034866,325960610.0,3690,3714,based on comic/graphic novel,7 wins & 37 nominations.,https://m.media-amazon.com/images/M/MV5BNDBhNDJiMWEtOTg4Yi00NTYzLWEzOGMtMjNmNjAxNTBlMzY3XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,58.0,3/10/2006,0,7,44,1956,349,live action,210000000.0,1,102750665.0,465130,234362462.0,224898484.0,459260946.0,.,0,.,1.3908396729506964,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619983417,.,.,.,20th Century Fox,0.671487212,1,1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,312797733.9336674,638758343.9336674,292076331.31964624,142909701.30406657,6,1,650
tt0955308,Robin Hood,2010,40312,139,PG-13,6.6,47491423.0,16440932.0,63932355.0,2.925048439,32.71335148,121798213.0,3503,3505,based on folk tale/legend/fairytale,1 win & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMTM5NzcwMzEwOF5BMl5BanBnXkFtZTcwNjg5MTgwMw@@._V1_SX300.jpg,53.0,21-09-2010,0,1,15,620,342,live action,210000000.0,0,36063385.0,245047,105487148.0,216971858.0,322459006.0,.,0,.,1.1546260877201835,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.450210513,.,.,.,Universal,0.981651664,1,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250521367.54791918,372319580.54791915,242471478.42123854,41639725.13249675,6,1,650
tt0360717,King Kong,2005,38700,189,PG-13,7.2,192180178.0,3713342.0,195893520.0,4.3502771639999995,39.61365109,308433052.0,3568,3627,remake,Won 3 Oscars. Another 43 wins & 102 nominations.,https://m.media-amazon.com/images/M/MV5BMjYxYmRlZWYtMzAwNC00MDA1LWJjNTItOTBjMzlhNGMzYzk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,81.0,28-03-2006,1,43,145,2684,459,animation/live action,207000000.0,1,50130145.0,376718,218080025.0,332437332.0,550517357.0,.,0,.,1.4143113382346686,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8812369590000001,.,.,.,Universal,0.093118429,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,470169887.9000828,778602939.9000828,292762447.0145764,70899632.46084797,6,1,650
tt0385752,The Golden Compass,2007,39423,113,PG-13,6.1,41885405.0,.,41885405.0,2.7191210160000003,19.08926638,92585768.0,3528,3528,based on fiction book/short story,Won 1 Oscar. Another 6 wins & 32 nominations.,https://m.media-amazon.com/images/M/MV5BMTM2NDkxMjQxMV5BMl5BanBnXkFtZTYwNTMxMDM4._V1_SX300.jpg,51.0,29-04-2008,1,6,38,705,262,live action,205000000.0,1,25783232.0,173653,70107728.0,297154830.0,367262558.0,.,0,.,1.3206214299228185,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59744348,.,.,.,NL,0.041264225,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,392429036.503072,485014804.5030721,270727393.1341778,34049888.71187177,4,1,610
tt1825683,Black Panther,2018,43147,120,PG-13,7.3,30082405.0,68082350.0,98164755.0,3.4655736310000003,51.9751077,700059566.0,4020,4084,based on comic/graphic novel,Won 3 Oscars. Another 108 wins & 263 nominations.,https://m.media-amazon.com/images/M/MV5BMTg1MTY2MjYzNV5BMl5BanBnXkFtZTgwMTc4NTMwNDI@._V1_SX300.jpg,88.0,15-05-2018,1,108,371,3155,675,live action,200000000.0,1,202003951.0,561637,700059566.0,646853595.0,1346913161.0,I-1095,1,2018.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042971208,147.0,730.0,-583.0,BUENA VISTA,0.840187013,1,1,1,1,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,646853595.0,1346913161.0,200000000.0,202003951.0,6,1,650
tt0120338,Titanic,1997,35783,194,PG-13,7.8,22246589.0,8600244.0,30846833.0,23.02398659,29.85967925,1240601558.0,2674,3265,original screenplay,Won 11 Oscars. Another 114 wins & 83 nominations.,https://m.media-amazon.com/images/M/MV5BMDdmZGU3NDQtY2E5My00ZTliLWIzOTUtMTY4ZGI1YjdiNjk3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,75.0,10/9/2012,1,114,197,2801,329,live action,200000000.0,0,28638131.0,993202,659363944.0,1548844451.0,2208208395.0,.,0,.,1.881512583890999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033739467999999995,.,.,.,Paramount,0.9551130529999999,1,1,1,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2914170325.0462456,4154771883.0462456,376302516.7781998,53883003.85561892,6,10,920
tt3606756,Incredibles 2,2018,43266,118,PG,7.6,21462660.0,49863162.0,71325822.0,3.331264563,48.96838749,608581744.0,4410,4413,original screenplay,Nominated for 1 Oscar. Another 12 wins & 72 nominations.,https://m.media-amazon.com/images/M/MV5BMTEzNzY0OTg0NTdeQTJeQWpwZ15BbWU4MDU3OTg3MjUz._V1_SX300.jpg,80.0,23-10-2018,1,12,84,1055,392,digital animation,200000000.0,1,182687905.0,225556,608581744.0,634223615.0,1242805359.0,I-1100,1,2018.0,1.0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.035266684,164.0,1000.0,-836.0,BUENA VISTA,0.978743255,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,634223615.0,1242805359.0,200000000.0,182687905.0,6,10,920
tt3748528,Rogue One: A Star Wars Story,2016,42720,134,PG-13,7.8,18476507.0,67955655.0,86432162.0,3.431593729,50.39284683,556450789.0,4157,4157,spin-off,Nominated for 2 Oscars. Another 24 wins & 80 nominations.,https://m.media-amazon.com/images/M/MV5BMjEwMzMxODIzOV5BMl5BanBnXkFtZTgwNzg3OTAzMDI@._V1_SX300.jpg,65.0,4/4/2017,1,24,104,1727,702,animation/live action,200000000.0,1,155081681.0,519590,532177324.0,523879949.0,1056057273.0,.,0,.,1.0456116108396982,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034718703999999996,.,.,.,BUENA VISTA,0.78297466,1,1,1,1,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,547774957.3605089,1104225746.360509,209122322.16793963,162155206.28213823,6,10,920
tt2277860,Finding Dory,2016,42538,103,PG,7.3,36536204.0,60422283.0,96958487.0,3.600581801,47.2787599,512156365.0,4305,4305,original screenplay,Nominated for 1 BAFTA Film Award. Another 17 wins & 45 nominations.,https://m.media-amazon.com/images/M/MV5BNzg4MjM2NDQ4MV5BMl5BanBnXkFtZTgwMzk3MTgyODE@._V1_SX300.jpg,77.0,15-11-2016,1,17,62,416,446,digital animation,200000000.0,1,135060273.0,224264,486295561.0,542275328.0,1028570889.0,I-1073,1,2016.0,1.0531791899289,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.075131683,425.78218899999996,755.0192900000003,-329.237101,BUENA VISTA,0.9842919109999999,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,571113090.6614685,1083269455.6614685,210635837.98578,142242668.9097161,6,1,650
tt0435761,Toy Story 3,2010,40347,102,G,8.3,194158670.0,57739886.0,251898556.0,3.7622650319999997,38.82616062,479175469.0,4028,4028,original screenplay,Won 2 Oscars. Another 59 wins & 94 nominations.,https://m.media-amazon.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_SX300.jpg,92.0,2/11/2010,1,59,153,858,477,digital animation,200000000.0,1,110307189.0,715841,415004880.0,653874642.0,1068879522.0,I-1023,1,2014.0,1.1546261070472232,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.467846715,349.13248,1051.8721890000004,-702.7397093999997,BUENA VISTA,0.971974909,1,1,1,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,754980732.3893567,1234156201.3893569,230925221.40944466,127363560.21439229,6,10,920
tt1300854,Iron Man 3,2013,41397,130,PG-13,7.2,25338875.0,56844398.0,82183273.0,2.348578751,33.65105089,458292689.0,4253,4253,based on comic/graphic novel,Nominated for 1 Oscar. Another 20 wins & 62 nominations.,https://m.media-amazon.com/images/M/MV5BMjE5MzcyNjk1M15BMl5BanBnXkFtZTcwMjQ4MjcxOQ@@._V1_SX300.jpg,62.0,24-09-2013,1,20,82,1291,648,animation/live action,200000000.0,1,174144585.0,719976,408992272.0,806400000.0,1215392272.0,.,0,.,1.1205411944800756,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06195441,.,.,.,BUENA VISTA,0.971160412,1,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,903604419.228733,1361897108.228733,224108238.8960151,195136181.28813705,6,1,650
tt3896198,Guardians of the Galaxy Vol. 2,2017,42860,136,PG-13,7.6,18325407.0,58227628.0,76553035.0,2.6606567759999997,44.8518266,395897133.0,4347,4347,based on comic/graphic novel,Nominated for 1 Oscar. Another 14 wins & 52 nominations.,https://m.media-amazon.com/images/M/MV5BNjM0NTc0NzItM2FlYS00YzEwLWE0YmUtNTA2ZWIzODc2OTgxXkEyXkFqcGdeQXVyNTgwNzIyNzg@._V1_SX300.jpg,67.0,22-08-2017,1,14,66,1023,578,animation/live action,200000000.0,1,146510104.0,522765,389813101.0,479300000.0,869113101.0,I-1085,1,2017.0,1.0156075616350309,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.047010752,422.024,745.33,-323.306,BUENA VISTA,0.952082753,1,1,1,1,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,486780704.29167026,882677837.2916703,203121512.32700616,148796769.47833478,6,10,920
tt0316654,Spider-Man 2,2004,38168,127,PG-13,7.3,26538684.0,171986.0,26710670.0,4.237074314,46.9776723,547956206.0,4152,4166,based on comic/graphic novel,Won 1 Oscar. Another 24 wins & 60 nominations.,https://m.media-amazon.com/images/M/MV5BMzY2ODk4NmUtOTVmNi00ZTdkLTlmOWYtMmE2OWVhNTU2OTVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,83.0,30-11-2004,1,24,84,1440,320,live action,200000000.0,1,88156227.0,518755,373524485.0,421586185.0,795110670.0,.,0,.,1.46698871962838,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07104938200000001,.,.,.,Sony Pictures/Columbia,0.597852826,1,1,1,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,618462177.7461634,1166418383.7461634,293397743.925676,129324190.57399882,6,1,650
tt1014759,Alice in Wonderland,2010,40242,108,PG,6.4,86473124.0,35126381.0,121599505.0,2.878451037,32.5883966,385865775.0,3728,3739,based on fiction book/short story,Won 2 Oscars. Another 33 wins & 63 nominations.,https://m.media-amazon.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_SX300.jpg,53.0,1/6/2010,1,33,96,781,471,live action,200000000.0,1,116101023.0,368698,334191110.0,691300000.0,1025491110.0,.,0,.,1.1546260910411408,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25875351399999996,.,.,.,BUENA VISTA,0.28670147100000004,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,798193016.7367406,1184058791.7367406,230925218.20822814,134053270.35236758,6,1,650
tt1074638,Skyfall,2012,41222,143,PG-13,7.7,48106381.0,52557322.0,100663703.0,3.4443644210000004,27.40683317,348151094.0,3505,3526,based on fiction book/short story,Won 2 Oscars. Another 64 wins & 121 nominations.,https://m.media-amazon.com/images/M/MV5BNDVhZmJiYWMtNmIzMC00ZWNiLTkzZDYtNGNlZmViMGM4OGExXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,81.0,11/3/2013,1,64,185,1574,738,live action,200000000.0,1,88364714.0,607463,304360277.0,806166704.0,1110526981.0,I-1032,1,2014.0,1.143878226921183,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15805735699999998,771.8283679,1051.8721890000004,-280.0438215,Sony Pictures/Columbia,0.927171588,1,1,1,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,922156539.9744141,1270307633.974414,228775645.38423657,101078472.37271743,6,10,920
tt0903624,The Hobbit: An Unexpected Journey,2012,41257,169,PG-13,7.8,54898448.0,91261482.0,146159930.0,3.5808700730000003,29.79375663,345841855.0,4045,4100,based on fiction book/short story,Nominated for 3 Oscars. Another 10 wins & 72 nominations.,https://m.media-amazon.com/images/M/MV5BMTcwNTE4MTUxMl5BMl5BanBnXkFtZTcwMDIyODM4OA@@._V1_SX300.jpg,58.0,19-03-2013,1,10,82,1424,667,animation/live action,200000000.0,1,84617303.0,734164,303003568.0,714000000.0,1017003568.0,I-1033,1,2014.0,1.141378820331251,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181180863,367.9013995,967.7224142000001,-599.8210148,Fathom,0.96388942,1,1,1,1,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,814944477.7165132,1160786332.7165132,228275764.06625018,96580397.47775201,4,10,880
tt1453405,Monsters University,2013,41446,102,G,7.3,65869648.0,66228597.0,132098245.0,3.257188628,36.10711983,300852229.0,4004,4004,original screenplay,Nominated for 1 BAFTA Film Award. Another 9 wins & 57 nominations.,https://m.media-amazon.com/images/M/MV5BMTUyODgwMDU3M15BMl5BanBnXkFtZTcwOTM4MjcxOQ@@._V1_SX300.jpg,65.0,29-10-2013,1,9,66,316,391,digital animation,200000000.0,1,82429469.0,304416,268488329.0,475100000.0,743588329.0,I-1035,1,2014.0,1.1205411800227636,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.245335238,622.3455102,767.8666982000003,-145.521188,BUENA VISTA,0.9887843129999999,1,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,532369114.628815,833221343.6288149,224108236.00455272,92365614.46190982,6,1,650
tt1623205,Oz the Great and Powerful,2013,41341,130,PG,6.3,28328547.0,24867108.0,53195655.0,2.9676355919999997,47.87736568,263070572.0,3912,3912,spin-off,6 wins & 31 nominations.,https://m.media-amazon.com/images/M/MV5BMjMyMzQ1ODM1MF5BMl5BanBnXkFtZTcwMjE2MTQxOQ@@._V1_SX300.jpg,44.0,11/6/2013,0,6,37,538,543,animation/live action,200000000.0,1,79110453.0,194518,234770996.0,255588055.0,490359051.0,.,0,.,1.1205411932571092,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120664594,.,.,.,BUENA VISTA,0.97698009,1,1,1,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,286396944.1319637,549467516.1319637,224108238.65142184,88646521.40373045,6,1,650
tt1877832,X-Men: Days of Future Past,2014,41782,131,PG-13,8.0,25064139.0,52558588.0,77622727.0,2.575557228,31.27867061,260835388.0,3996,4001,based on comic/graphic novel,Nominated for 1 Oscar. Another 16 wins & 47 nominations.,https://m.media-amazon.com/images/M/MV5BZGIzNWYzN2YtMjcwYS00YjQ3LWI2NjMtOTNiYTUyYjE2MGNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,75.0,14-10-2014,1,16,63,814,566,live action,200000000.0,1,90823660.0,638387,233921534.0,513941241.0,747862775.0,.,0,.,1.1150550508958272,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107147634,.,.,.,20th Century Fox,0.7957725520000001,1,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,573072776.6407197,833908164.6407197,223011010.17916545,101273380.82384531,6,10,920
tt1872181,The Amazing Spider-Man 2,2014,41761,141,PG-13,6.6,21563956.0,26617310.0,48181266.0,2.2143610469999997,28.61142191,226193301.0,4324,4324,based on comic/graphic novel,4 wins & 30 nominations.,https://m.media-amazon.com/images/M/MV5BOTA5NDYxNTg0OV5BMl5BanBnXkFtZTgwODE5NzU1MTE@._V1_SX300.jpg,53.0,19-08-2014,0,4,34,1168,536,live action,200000000.0,1,91608337.0,400753,202853933.0,506142403.0,708996336.0,.,0,.,1.1150550430787065,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106302874,.,.,.,Sony Pictures/Columbia,0.9687239529999999,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,564376638.981125,790569939.9811251,223011008.6157413,102148338.15990366,6,1,650
tt1216475,Cars 2,2011,40718,107,G,6.1,109364496.0,40666408.0,150030904.0,2.894827358,34.17817284,219939150.0,4115,4115,original screenplay,Nominated for 1 Golden Globe. Another 1 win & 18 nominations.,https://m.media-amazon.com/images/M/MV5BMTUzNTc3MTU3M15BMl5BanBnXkFtZTcwMzIxNTc3NA@@._V1_SX300.jpg,57.0,1/11/2011,1,1,19,328,318,digital animation,200000000.0,1,66135507.0,147872,191450875.0,368704508.0,560155383.0,.,0,.,1.1488020099150762,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.571240513,.,.,.,BUENA VISTA,0.54784143,1,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,423568479.85514927,643507629.8551493,229760401.98301524,75976603.36835259,6,1,650
tt1104001,TRON: Legacy,2010,40529,125,PG,6.8,27531631.0,35963925.0,63495556.0,3.908189215,43.00894232,198430777.0,3451,3451,original screenplay,Nominated for 1 Oscar. Another 10 wins & 49 nominations.,https://m.media-amazon.com/images/M/MV5BMTk4NTk4MTk1OF5BMl5BanBnXkFtZTcwNTE2MDIwNA@@._V1_SX300.jpg,49.0,5/4/2011,1,10,59,733,483,live action,200000000.0,1,44026211.0,303554,172062763.0,228000000.0,400062763.0,.,0,.,1.1532464871553876,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160009235,.,.,.,BUENA VISTA,0.980632842,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,262940199.07142836,461370976.07142836,230649297.4310775,50773073.17851188,6,1,650
