customer_id,gender,state,age,age_group,married,kids_under12,register_year,drop_flag,drop_year,last_down_date,down_flag
C6204,M,NY,86,60s+,S,N,2015,Y,2016,.,0
C6205,F,FL,65,60s+,S,N,2015,N,.,12-30-2016,1
C6206,M,SC,48,40s,M,Y,2015,N,.,12-22-2017,1
C6207,M,NY,37,30s,M,Y,2015,N,.,11-26-2016,1
C6208,F,MA,54,50s,M,Y,2015,N,.,12-27-2018,1
C6209,M,CA,31,30s,M,Y,2015,N,.,12-22-2017,1
C6210,M,AZ,46,40s,M,N,2015,Y,2016,.,0
C6211,M,VA,71,60s+,M,N,2015,Y,2016,.,0
C6212,F,VA,72,60s+,M,N,2015,N,.,12-19-2017,1
C6213,F,FL,46,40s,M,Y,2015,N,.,12-29-2015,1
C6214,M,OH,27,20s,M,Y,2015,N,.,11-29-2016,1
C6215,F,TN,58,50s,M,N,2015,N,.,12-17-2017,1
C6216,M,DC,20,20s,S,N,2015,N,.,12-24-2015,1
C6217,M,SC,43,40s,S,N,2015,N,.,12-09-2018,1
C6218,F,VA,28,20s,M,Y,2014,N,.,12-31-2015,1
C6219,F,AR,63,60s+,M,N,2015,N,.,12-30-2016,1
C6220,M,NV,53,50s,M,Y,2015,N,.,12-09-2018,1
C6221,M,CA,59,50s,S,N,2015,N,.,12-29-2016,1
C6222,F,CA,43,40s,M,Y,2015,N,.,12-09-2017,1
C6223,F,SC,82,60s+,M,N,2015,Y,2016,.,0
C6224,F,NV,38,30s,S,N,2015,N,.,12-29-2018,1
C6225,F,MD,80,60s+,S,N,2015,N,.,12-28-2015,1
C6226,F,TN,42,40s,M,N,2015,N,.,12-24-2016,1
C6227,F,NV,77,60s+,S,N,2015,N,.,12-22-2017,1
C6228,F,NC,41,40s,M,Y,2015,Y,2016,.,0
C6229,M,TX,43,40s,M,Y,2015,N,.,12-18-2015,1
C6230,M,TX,28,20s,M,Y,2015,N,.,12-25-2016,1
C6231,F,MI,22,20s,S,N,2015,N,.,12-28-2017,1
C6232,M,NY,40,40s,M,N,2015,Y,2016,.,0
C6233,M,SC,78,60s+,S,N,2015,N,.,12-25-2016,1
C6234,F,GA,21,20s,M,N,2015,N,.,12-24-2017,1
C6235,M,CT,42,40s,S,N,2015,N,.,12-03-2016,1
C6236,F,CA,32,30s,M,Y,2015,N,.,12-10-2016,1
C6237,F,VA,36,30s,M,N,2015,N,.,12-25-2015,1
C6238,M,TX,27,20s,M,Y,2015,N,.,11-28-2018,1
C6239,M,CA,23,20s,M,Y,2015,N,.,12-30-2015,1
C6240,M,TX,51,50s,M,Y,2015,Y,2016,.,0
C6241,M,NJ,32,30s,S,N,2015,N,.,09-08-2018,1
C6242,M,VA,29,20s,M,Y,2015,N,.,12-23-2016,1
C6243,F,TX,54,50s,M,Y,2015,N,.,12-18-2016,1
C6244,M,CA,27,20s,S,N,2015,N,.,12-30-2017,1
C6245,M,NC,72,60s+,M,N,2015,N,.,12-30-2017,1
C6246,F,MD,45,40s,M,Y,2015,N,.,12-28-2017,1
C6247,F,VA,75,60s+,S,N,2015,N,.,12-30-2015,1
C6248,F,TX,63,60s+,M,N,2015,Y,2016,.,0
C6249,F,VA,47,40s,M,N,2015,N,.,12-12-2015,1
C6250,M,NY,63,60s+,S,N,2015,N,.,12-25-2017,1
C6251,M,VA,65,60s+,M,N,2015,N,.,12-31-2017,1
C6252,F,MS,48,40s,M,Y,2015,N,.,12-20-2018,1
C6253,F,NC,41,40s,M,N,2015,N,.,12-12-2016,1
C6254,M,NC,46,40s,M,Y,2015,Y,2016,.,0
C6255,F,GA,28,20s,M,Y,2015,Y,2016,.,0
C6256,F,NC,24,20s,M,N,2015,N,.,12-08-2016,1
C6257,M,CA,34,30s,M,Y,2015,N,.,12-28-2015,1
C6258,M,IA,68,60s+,S,N,2015,N,.,11-28-2015,1
C6259,F,VA,44,40s,S,Y,2015,N,.,12-15-2017,1
C6260,F,NC,26,20s,M,Y,2015,N,.,12-24-2016,1
C6261,F,OR,52,50s,S,Y,2015,N,.,12-29-2018,1
C6262,M,SC,33,30s,M,Y,2015,Y,2016,.,0
C6263,F,CA,31,30s,S,N,2015,N,.,12-12-2015,1
C6264,M,CA,27,20s,S,N,2015,N,.,12-29-2018,1
C6265,F,MD,33,30s,M,N,2015,N,.,12-18-2016,1
C6266,M,FL,73,60s+,S,N,2015,N,.,11-19-2018,1
C6267,F,NV,33,30s,M,N,2015,N,.,12-20-2017,1
C6268,M,NC,30,30s,M,N,2015,N,.,12-30-2016,1
C6269,M,NC,51,50s,M,N,2015,N,.,12-28-2018,1
C6270,F,FL,70,60s+,S,N,2015,N,.,12-25-2018,1
C6271,F,NV,26,20s,M,Y,2015,Y,2016,.,0
C6272,M,TX,26,20s,M,Y,2015,N,.,12-23-2018,1
C6273,M,NC,83,60s+,S,N,2015,N,.,11-26-2015,1
C6274,F,NY,39,30s,M,Y,2015,N,.,12-01-2018,1
C6275,F,MD,41,40s,M,Y,2015,N,.,12-24-2015,1
C6276,M,IL,39,30s,M,Y,2015,Y,2016,.,0
C6277,M,NC,48,40s,M,N,2015,N,.,12-31-2016,1
C6278,F,MD,58,50s,M,N,2015,N,.,12-30-2017,1
C6279,F,NV,52,50s,M,Y,2015,N,.,12-30-2017,1
C6280,F,CA,28,20s,S,N,2015,N,.,10-31-2018,1
C6281,M,MS,37,30s,M,N,2015,Y,2016,.,0
C6282,F,PA,64,60s+,M,N,2015,N,.,12-15-2018,1
C6283,M,CA,24,20s,M,Y,2015,N,.,12-15-2016,1
C6284,F,CA,46,40s,M,N,2015,N,.,12-12-2018,1
C6285,F,TN,58,50s,M,N,2015,N,.,12-15-2015,1
C6286,F,CA,46,40s,M,N,2015,N,.,12-30-2016,1
C6287,F,SC,22,20s,M,Y,2015,Y,2016,.,0
C6288,M,TX,29,20s,M,Y,2015,N,.,12-30-2016,1
C6289,F,NV,59,50s,M,N,2015,N,.,12-28-2018,1
C6290,M,SC,83,60s+,S,N,2015,N,.,12-22-2016,1
C6291,F,MD,46,40s,M,Y,2015,Y,2016,.,0
C6292,F,KY,45,40s,M,N,2015,N,.,12-21-2018,1
C6293,F,AL,35,30s,S,Y,2015,N,.,12-24-2015,1
C6294,F,TN,51,50s,M,Y,2015,N,.,12-27-2018,1
C6295,F,MD,54,50s,S,Y,2015,N,.,11-10-2016,1
C6296,F,FL,53,50s,M,Y,2015,Y,2016,.,0
C6297,M,KY,36,30s,M,Y,2015,N,.,12-20-2017,1
C6298,M,NC,51,50s,M,Y,2015,N,.,12-18-2015,1
C6299,F,NY,41,40s,M,Y,2015,N,.,12-13-2017,1
C6300,F,NV,60,60s+,M,N,2015,N,.,10-09-2018,1
C6301,M,NC,23,20s,M,Y,2015,Y,2016,.,0
C6302,M,GA,62,60s+,M,N,2015,Y,2016,.,0
C6303,M,WV,54,50s,S,N,2015,N,.,12-30-2017,1
C6304,F,AR,45,40s,M,Y,2015,N,.,12-18-2015,1
C6305,M,AL,35,30s,S,N,2015,N,.,12-21-2017,1
C6306,F,NV,35,30s,S,N,2015,N,.,12-22-2018,1
C6307,F,NC,23,20s,M,Y,2015,N,.,12-22-2016,1
C6308,M,CA,35,30s,S,N,2015,N,.,12-18-2016,1
C6309,M,MD,22,20s,M,Y,2015,N,.,12-06-2015,1
C6310,F,CA,70,60s+,S,N,2015,N,.,12-23-2017,1
C6311,F,CA,78,60s+,S,N,2015,Y,2016,.,0
C6312,M,IN,46,40s,M,Y,2015,N,.,12-29-2017,1
C6313,F,CA,53,50s,S,N,2015,N,.,12-17-2018,1
C6314,M,NC,63,60s+,M,N,2015,Y,2016,.,0
C6315,F,LA,27,20s,S,N,2015,N,.,09-25-2015,1
C6316,F,NJ,46,40s,S,Y,2015,N,.,12-29-2016,1
C6317,M,NC,55,50s,M,N,2015,N,.,12-19-2018,1
C6318,M,WV,42,40s,S,Y,2015,Y,2016,.,0
C6319,M,IN,19,10s,S,N,2015,N,.,12-22-2017,1
C6320,M,LA,32,30s,S,N,2015,N,.,12-31-2016,1
C6321,F,AL,69,60s+,M,N,2015,N,.,12-23-2018,1
C6322,M,SC,72,60s+,M,N,2015,N,.,12-02-2016,1
C6323,M,CA,45,40s,M,N,2015,N,.,12-11-2015,1
C6324,F,VA,46,40s,M,N,2015,N,.,12-28-2018,1
C6325,F,CA,31,30s,M,Y,2015,Y,2016,.,0
C6326,M,TX,24,20s,M,Y,2015,N,.,12-15-2015,1
C6327,M,GA,72,60s+,M,N,2015,N,.,12-31-2017,1
C6328,F,PA,63,60s+,S,N,2015,N,.,12-30-2015,1
C6329,M,TX,55,50s,M,N,2015,N,.,12-29-2016,1
C6330,F,FL,24,20s,S,N,2015,Y,2016,.,0
C6331,F,TX,55,50s,M,N,2015,Y,2016,.,0
C6332,F,CA,30,30s,M,Y,2015,N,.,12-28-2016,1
C6333,M,NV,37,30s,M,N,2015,N,.,12-16-2018,1
C6334,F,SC,56,50s,M,N,2015,N,.,12-29-2016,1
C6335,F,FL,30,30s,S,N,2015,N,.,12-10-2017,1
C6336,F,FL,64,60s+,S,N,2015,N,.,12-17-2017,1
C6337,F,NV,44,40s,M,Y,2015,N,.,12-17-2017,1
C6338,F,NY,32,30s,S,N,2015,Y,2016,.,0
C6339,F,SC,42,40s,S,N,2015,N,.,12-11-2015,1
C6340,F,IL,39,30s,M,Y,2014,N,.,12-30-2014,1
C6341,F,NC,80,60s+,S,N,2015,N,.,12-27-2017,1
C6342,M,CA,51,50s,S,N,2015,Y,2016,.,0
C6343,M,TX,37,30s,M,N,2015,N,.,12-13-2017,1
C6344,F,FL,61,60s+,S,N,2015,Y,2016,.,0
C6345,F,NC,64,60s+,M,N,2015,N,.,12-06-2018,1
C6346,M,DC,19,10s,S,N,2015,N,.,09-14-2017,1
C6347,F,CA,47,40s,M,N,2015,N,.,12-29-2016,1
C6348,M,VA,31,30s,S,N,2015,N,.,12-30-2016,1
C6349,M,WV,79,60s+,S,N,2015,N,.,12-21-2015,1
C6350,F,MD,68,60s+,S,N,2015,Y,2016,.,0
C6351,M,FL,53,50s,S,N,2015,N,.,12-19-2015,1
C6352,F,VA,33,30s,M,Y,2015,N,.,12-25-2016,1
C6353,M,IL,20,20s,S,N,2015,Y,2016,.,0
C6354,M,FL,43,40s,S,N,2015,N,.,12-21-2017,1
C6355,M,FL,30,30s,M,N,2015,N,.,12-23-2016,1
C6356,F,CA,84,60s+,S,N,2015,N,.,12-30-2015,1
C6357,F,CA,32,30s,M,Y,2015,N,.,12-20-2015,1
C6358,M,CA,52,50s,S,N,2015,Y,2016,.,0
C6359,M,VA,70,60s+,S,N,2015,N,.,12-31-2015,1
C6360,M,CA,32,30s,M,N,2015,N,.,12-26-2016,1
C6361,M,NY,31,30s,S,N,2015,N,.,12-21-2016,1
C6362,F,CA,58,50s,M,N,2015,N,.,12-29-2015,1
C6363,F,SC,53,50s,M,Y,2015,N,.,12-27-2018,1
C6364,M,NC,38,30s,M,Y,2015,Y,2016,.,0
C6365,M,CA,53,50s,M,N,2015,N,.,12-25-2015,1
C6366,M,NC,68,60s+,M,N,2015,N,.,12-22-2016,1
C6367,M,PA,36,30s,M,Y,2015,Y,2016,.,0
C6368,F,GA,58,50s,M,N,2015,N,.,12-29-2015,1
C6369,F,CA,73,60s+,S,N,2015,N,.,11-25-2017,1
C6370,F,GA,40,40s,M,Y,2015,N,.,11-28-2015,1
C6371,M,IL,36,30s,S,Y,2015,N,.,12-26-2016,1
C6372,F,NC,54,50s,M,Y,2015,N,.,12-04-2016,1
C6373,M,NC,54,50s,S,N,2015,N,.,12-30-2015,1
C6374,M,FL,67,60s+,M,N,2015,N,.,12-29-2015,1
C6375,M,NC,45,40s,M,Y,2015,Y,2016,.,0
C6376,M,PA,40,40s,M,Y,2015,N,.,12-29-2017,1
C6377,M,TX,54,50s,S,N,2015,N,.,12-31-2017,1
C6378,F,ME,66,60s+,S,N,2015,N,.,12-24-2015,1
C6379,F,NV,24,20s,M,N,2015,N,.,12-15-2018,1
C6380,M,NC,41,40s,M,N,2015,Y,2016,.,0
C6381,F,TN,27,20s,M,Y,2015,N,.,12-31-2017,1
C6382,F,CA,30,30s,S,N,2015,Y,2016,.,0
C6383,M,GA,64,60s+,S,N,2015,N,.,12-22-2015,1
C6384,F,FL,47,40s,S,N,2015,N,.,12-24-2016,1
C6385,M,WV,22,20s,S,N,2015,N,.,12-06-2017,1
C6386,M,VA,69,60s+,M,N,2015,N,.,10-30-2018,1
C6387,F,VA,39,30s,M,Y,2015,N,.,12-31-2015,1
C6388,F,GA,56,50s,S,N,2015,Y,2016,.,0
C6389,M,NV,39,30s,M,Y,2015,N,.,12-02-2016,1
C6390,M,TX,52,50s,M,Y,2014,N,.,12-30-2014,1
C6391,M,NC,45,40s,M,Y,2015,N,.,12-25-2016,1
C6392,M,VA,45,40s,M,Y,2015,N,.,12-20-2016,1
C6393,M,NC,29,20s,M,Y,2014,N,.,12-30-2014,1
C6394,F,SC,76,60s+,S,N,2015,Y,2016,.,0
C6395,M,PA,58,50s,M,N,2015,N,.,11-10-2016,1
C6396,M,CA,77,60s+,S,N,2015,N,.,12-30-2016,1
C6397,M,AR,70,60s+,M,N,2015,N,.,12-14-2018,1
C6398,M,NC,48,40s,M,N,2015,N,.,12-09-2018,1
C6399,F,TN,48,40s,M,Y,2015,N,.,12-15-2018,1
C6400,M,NV,55,50s,M,N,2015,Y,2016,.,0
C6401,F,CA,39,30s,M,Y,2015,N,.,12-15-2018,1
C6402,F,FL,55,50s,M,N,2015,N,.,12-28-2018,1
C6403,F,FL,18,10s,S,N,2015,N,.,12-09-2016,1
C6404,M,CA,67,60s+,S,N,2015,N,.,12-31-2016,1
C6405,M,MD,68,60s+,S,N,2015,N,.,11-29-2015,1
C6406,F,TX,39,30s,M,Y,2015,N,.,12-24-2015,1
C6407,M,NV,59,50s,M,N,2015,Y,2016,.,0
C6408,F,GA,50,50s,M,Y,2015,N,.,12-26-2017,1
C6409,M,MI,75,60s+,M,N,2015,N,.,12-20-2018,1
C6410,F,NC,72,60s+,M,N,2015,Y,2016,.,0
C6411,M,MD,26,20s,M,Y,2015,N,.,12-03-2015,1
C6412,F,IL,39,30s,M,Y,2014,N,.,12-30-2014,1
C6413,F,CA,26,20s,M,N,2015,N,.,12-16-2016,1
C6414,F,NC,70,60s+,S,N,2015,N,.,12-28-2016,1
C6415,M,IL,73,60s+,S,N,2015,N,.,12-31-2017,1
C6416,F,GA,54,50s,M,Y,2015,N,.,12-04-2015,1
C6417,F,PA,50,50s,M,Y,2015,N,.,12-16-2016,1
C6418,M,CA,24,20s,S,N,2015,N,.,12-22-2016,1
C6419,M,NY,71,60s+,S,N,2015,Y,2016,.,0
C6420,F,CA,24,20s,S,N,2015,Y,2016,.,0
C6421,M,NC,45,40s,M,N,2015,N,.,12-02-2018,1
C6422,M,FL,49,40s,M,N,2015,N,.,12-30-2017,1
C6423,M,AL,43,40s,M,Y,2015,N,.,12-24-2015,1
C6424,F,TX,51,50s,S,N,2015,N,.,12-26-2017,1
C6425,F,NC,56,50s,M,N,2015,N,.,12-30-2016,1
C6426,M,TN,33,30s,M,Y,2015,Y,2016,.,0
C6427,M,CA,75,60s+,S,N,2015,N,.,12-18-2016,1
C6428,M,GA,45,40s,M,N,2015,N,.,12-25-2018,1
C6429,F,DC,42,40s,S,Y,2015,Y,2016,.,0
C6430,M,VA,47,40s,S,N,2015,N,.,12-28-2018,1
C6431,F,IL,68,60s+,M,N,2015,N,.,12-10-2015,1
C6432,F,TX,42,40s,M,N,2015,N,.,12-13-2016,1
C6433,F,AL,56,50s,M,N,2015,N,.,12-01-2017,1
C6434,M,TX,48,40s,M,Y,2015,N,.,12-22-2015,1
C6435,M,TX,27,20s,S,N,2015,N,.,12-27-2016,1
C6436,F,TN,41,40s,M,Y,2015,Y,2016,.,0
C6437,F,CA,71,60s+,M,N,2015,Y,2016,.,0
C6438,F,LA,70,60s+,M,N,2015,N,.,12-25-2015,1
C6439,M,PA,32,30s,S,N,2015,N,.,12-29-2018,1
C6440,M,NC,49,40s,M,N,2015,N,.,12-25-2017,1
C6441,F,NC,44,40s,M,Y,2015,N,.,12-05-2015,1
C6442,F,TX,58,50s,S,N,2015,N,.,12-29-2017,1
C6443,F,TX,73,60s+,M,N,2015,N,.,12-24-2016,1
C6444,M,CA,45,40s,S,Y,2015,N,.,12-31-2017,1
C6445,M,KY,21,20s,S,N,2015,N,.,12-26-2016,1
C6446,F,SC,62,60s+,S,N,2015,N,.,12-31-2016,1
C6447,F,NY,53,50s,M,N,2015,N,.,12-28-2016,1
C6448,M,AR,55,50s,M,N,2015,Y,2016,.,0
C6449,M,TX,70,60s+,S,N,2015,N,.,12-29-2017,1
C6450,M,TX,48,40s,M,Y,2015,N,.,12-08-2016,1
C6451,F,GA,54,50s,M,Y,2015,N,.,11-26-2017,1
C6452,F,TX,46,40s,M,Y,2015,N,.,11-18-2015,1
C6453,F,NC,29,20s,M,N,2015,N,.,12-29-2018,1
C6454,F,FL,37,30s,S,N,2015,Y,2016,.,0
C6455,F,KY,36,30s,M,N,2015,N,.,12-28-2018,1
C6456,F,NJ,58,50s,S,N,2015,Y,2016,.,0
C6457,F,LA,38,30s,M,Y,2015,N,.,11-22-2017,1
C6458,M,TX,59,50s,M,N,2015,N,.,12-29-2017,1
C6459,F,NC,53,50s,M,Y,2015,Y,2016,.,0
C6460,F,TN,50,50s,M,Y,2015,N,.,12-08-2017,1
C6461,M,NV,33,30s,M,Y,2015,N,.,12-29-2018,1
C6462,M,IL,41,40s,S,N,2015,N,.,11-10-2016,1
C6463,M,GA,48,40s,M,Y,2015,Y,2016,.,0
C6464,M,CA,44,40s,M,Y,2015,N,.,12-29-2017,1
C6465,M,NC,54,50s,M,Y,2015,N,.,12-29-2018,1
C6466,F,WV,55,50s,M,N,2015,N,.,12-30-2016,1
C6467,M,WV,34,30s,S,N,2015,N,.,11-28-2018,1
C6468,M,KY,38,30s,M,N,2015,N,.,12-04-2016,1
C6469,M,LA,39,30s,M,Y,2015,N,.,12-25-2017,1
C6470,F,NV,22,20s,M,N,2015,Y,2016,.,0
C6471,F,TN,71,60s+,M,N,2015,N,.,12-17-2017,1
C6472,M,WV,55,50s,S,N,2015,N,.,12-31-2017,1
C6473,M,NC,75,60s+,M,N,2015,N,.,12-28-2018,1
C6474,M,IL,39,30s,M,Y,2015,N,.,12-31-2017,1
C6475,F,NC,48,40s,S,Y,2015,N,.,12-22-2017,1
C6476,M,CA,55,50s,M,N,2015,Y,2016,.,0
C6477,M,CA,28,20s,S,N,2015,Y,2016,.,0
C6478,M,NV,29,20s,M,Y,2015,N,.,12-22-2015,1
C6479,F,NV,40,40s,M,Y,2015,N,.,12-22-2018,1
C6480,F,NV,29,20s,M,Y,2015,N,.,12-30-2017,1
C6481,M,FL,49,40s,M,Y,2015,N,.,11-28-2015,1
C6482,M,WV,38,30s,M,Y,2015,N,.,12-30-2016,1
C6483,F,CA,67,60s+,S,N,2015,N,.,12-25-2016,1
C6484,F,MI,28,20s,M,N,2015,N,.,11-26-2015,1
C6485,M,TN,38,30s,M,Y,2015,Y,2016,.,0
C6486,M,DE,65,60s+,S,N,2015,N,.,12-28-2017,1
C6487,M,WV,22,20s,M,Y,2015,N,.,12-09-2017,1
C6488,M,NV,23,20s,S,N,2015,Y,2016,.,0
C6489,M,MD,71,60s+,S,N,2015,N,.,12-06-2015,1
C6490,F,FL,85,60s+,S,N,2015,Y,2016,.,0
C6491,M,NC,48,40s,S,N,2015,N,.,11-29-2016,1
C6492,M,MD,82,60s+,S,N,2015,N,.,12-03-2018,1
C6493,F,MI,29,20s,S,N,2015,N,.,12-18-2017,1
C6494,F,MD,38,30s,M,Y,2015,N,.,12-20-2016,1
C6495,M,SC,42,40s,M,N,2015,N,.,12-13-2016,1
C6496,F,LA,69,60s+,S,N,2015,N,.,12-17-2016,1
C6497,M,MA,73,60s+,S,N,2015,Y,2016,.,0
C6498,M,NV,55,50s,M,N,2015,N,.,12-22-2017,1
C6499,F,SC,21,20s,M,Y,2015,Y,2016,.,0
C6500,M,OH,83,60s+,S,N,2015,N,.,12-13-2017,1
C6501,F,CA,62,60s+,S,N,2015,N,.,12-21-2018,1
C6502,M,OH,20,20s,S,N,2015,N,.,12-30-2017,1
C6503,M,AL,44,40s,M,Y,2015,N,.,12-31-2016,1
C6504,F,FL,60,60s+,M,N,2015,N,.,12-17-2015,1
C6505,M,VA,46,40s,M,N,2015,N,.,12-23-2016,1
C6506,M,NC,61,60s+,M,N,2015,N,.,11-18-2016,1
C6507,F,MI,53,50s,S,Y,2015,N,.,12-08-2018,1
C6508,F,NC,25,20s,M,N,2015,N,.,12-24-2015,1
C6509,M,CA,40,40s,M,N,2015,N,.,12-31-2016,1
C6510,F,NC,61,60s+,M,N,2015,Y,2016,.,0
C6511,M,KY,60,60s+,M,N,2015,N,.,12-29-2016,1
C6512,F,MD,48,40s,M,Y,2015,N,.,12-31-2016,1
C6513,M,CA,29,20s,S,N,2015,Y,2016,.,0
C6514,M,NC,61,60s+,M,N,2015,N,.,12-30-2017,1
C6515,F,TX,40,40s,M,N,2015,N,.,12-18-2015,1
C6516,F,FL,41,40s,M,N,2014,N,.,12-31-2014,1
C6517,F,IL,37,30s,M,N,2015,N,.,12-23-2017,1
C6518,F,IL,42,40s,M,Y,2015,N,.,12-11-2016,1
C6519,F,VA,50,50s,M,Y,2015,N,.,12-28-2017,1
C6520,M,TX,50,50s,M,N,2015,N,.,12-07-2016,1
C6521,F,VA,48,40s,M,Y,2015,N,.,12-30-2015,1
C6522,F,CA,27,20s,S,N,2015,Y,2016,.,0
C6523,M,TN,25,20s,S,N,2015,N,.,12-14-2017,1
C6524,F,AR,61,60s+,S,N,2015,N,.,12-27-2015,1
C6525,M,CA,56,50s,M,N,2015,N,.,12-20-2015,1
C6526,M,TX,52,50s,M,Y,2015,N,.,12-20-2016,1
C6527,F,CA,56,50s,S,N,2015,N,.,12-26-2017,1
C6528,M,CA,82,60s+,S,N,2015,N,.,12-17-2015,1
C6529,F,CA,78,60s+,S,N,2015,Y,2016,.,0
C6530,F,TN,42,40s,S,Y,2014,N,.,12-31-2014,1
C6531,M,NC,76,60s+,S,N,2015,N,.,11-29-2015,1
C6532,F,TX,21,20s,M,Y,2015,N,.,12-11-2015,1
C6533,F,NY,39,30s,S,N,2015,N,.,12-12-2017,1
C6534,F,OH,51,50s,M,Y,2015,Y,2016,.,0
C6535,F,VA,87,60s+,S,N,2015,N,.,11-27-2016,1
C6536,F,CA,46,40s,M,Y,2015,N,.,12-19-2018,1
C6537,F,CA,61,60s+,M,N,2015,Y,2016,.,0
C6538,F,TN,34,30s,M,N,2015,N,.,12-22-2017,1
C6539,M,CA,36,30s,M,Y,2015,N,.,12-17-2017,1
C6540,M,CA,63,60s+,M,N,2015,N,.,12-31-2017,1
C6541,M,TN,36,30s,M,Y,2015,N,.,12-06-2015,1
C6542,M,TX,64,60s+,M,N,2015,N,.,12-21-2016,1
C6543,M,FL,60,60s+,S,N,2015,N,.,12-31-2016,1
C6544,M,AL,39,30s,M,Y,2015,N,.,12-31-2015,1
C6545,M,SC,59,50s,M,N,2015,Y,2016,.,0
C6546,M,FL,42,40s,M,Y,2015,N,.,12-31-2017,1
C6547,M,CA,52,50s,S,N,2015,N,.,12-29-2017,1
C6548,M,TX,48,40s,M,Y,2015,Y,2016,.,0
C6549,M,NV,36,30s,M,N,2015,N,.,12-21-2018,1
C6550,F,FL,49,40s,S,N,2015,N,.,12-10-2016,1
C6551,F,TX,41,40s,M,Y,2015,N,.,12-27-2015,1
C6552,F,NY,34,30s,S,N,2015,Y,2016,.,0
C6553,M,TX,43,40s,M,N,2015,N,.,12-22-2016,1
C6554,F,NJ,31,30s,M,Y,2015,N,.,12-23-2016,1
C6555,F,TN,50,50s,S,N,2015,N,.,12-31-2016,1
C6556,M,CA,38,30s,M,N,2015,N,.,11-15-2015,1
C6557,F,VT,26,20s,S,N,2015,N,.,12-22-2015,1
C6558,M,WV,48,40s,M,N,2015,N,.,12-18-2018,1
C6559,M,TX,62,60s+,M,N,2015,N,.,12-04-2015,1
C6560,M,NV,21,20s,S,Y,2015,N,.,12-31-2017,1
C6561,F,NC,38,30s,M,Y,2015,Y,2016,.,0
C6562,M,CA,84,60s+,S,N,2015,N,.,12-22-2015,1
C6563,F,FL,35,30s,S,N,2015,N,.,12-27-2015,1
C6564,M,IN,43,40s,M,Y,2015,N,.,12-30-2017,1
C6565,F,CA,26,20s,S,N,2015,N,.,10-19-2015,1
C6566,M,VA,26,20s,S,N,2015,N,.,12-30-2016,1
C6567,F,NC,42,40s,M,Y,2015,Y,2016,.,0
C6568,M,NY,46,40s,S,N,2015,N,.,12-31-2017,1
C6569,F,AZ,79,60s+,M,N,2015,Y,2016,.,0
C6570,F,TX,54,50s,M,Y,2015,Y,2016,.,0
C6571,M,VA,43,40s,M,Y,2015,N,.,12-25-2018,1
C6572,F,AL,46,40s,M,N,2015,N,.,12-23-2015,1
C6573,M,NV,31,30s,S,N,2015,N,.,12-30-2017,1
C6574,M,GA,41,40s,M,Y,2015,N,.,12-31-2015,1
C6575,M,SC,22,20s,S,N,2015,N,.,12-30-2016,1
C6576,F,NC,49,40s,M,Y,2015,N,.,12-26-2017,1
C6577,F,IN,27,20s,M,Y,2015,N,.,12-18-2017,1
C6578,F,KY,22,20s,M,Y,2015,N,.,12-21-2018,1
C6579,F,NC,65,60s+,M,N,2015,N,.,12-20-2018,1
C6580,F,FL,68,60s+,S,N,2015,Y,2016,.,0
C6581,F,NC,58,50s,M,N,2015,N,.,12-17-2018,1
C6582,F,NC,28,20s,S,N,2015,N,.,12-30-2017,1
C6583,M,TX,24,20s,S,N,2015,N,.,12-29-2018,1
C6584,M,SC,27,20s,S,N,2015,N,.,12-16-2018,1
C6585,F,NC,68,60s+,M,N,2015,Y,2016,.,0
C6586,M,MD,53,50s,M,Y,2015,N,.,12-29-2018,1
C6587,M,NV,50,50s,M,Y,2015,N,.,12-23-2018,1
C6588,F,TX,63,60s+,M,N,2015,N,.,12-30-2015,1
C6589,M,IN,69,60s+,S,N,2015,N,.,11-22-2016,1
C6590,F,MA,28,20s,M,Y,2015,N,.,12-22-2017,1
C6591,M,AL,42,40s,M,Y,2015,N,.,12-28-2018,1
C6592,F,NC,34,30s,M,Y,2015,N,.,12-06-2015,1
C6593,M,TX,23,20s,S,N,2015,N,.,12-26-2016,1
C6594,M,PA,72,60s+,S,N,2015,N,.,12-06-2016,1
C6595,M,NV,47,40s,M,Y,2015,Y,2016,.,0
C6596,F,TX,47,40s,M,Y,2015,N,.,12-30-2017,1
C6597,F,NC,24,20s,M,N,2015,Y,2016,.,0
C6598,M,CA,75,60s+,M,N,2015,N,.,12-04-2018,1
C6599,M,IL,22,20s,S,Y,2015,N,.,12-29-2015,1
C6600,M,VA,68,60s+,M,N,2015,N,.,12-29-2016,1
C6601,F,TX,44,40s,M,Y,2015,N,.,12-10-2018,1
C6602,F,VA,26,20s,S,N,2015,N,.,12-22-2018,1
C6603,M,MD,26,20s,S,N,2015,N,.,12-31-2016,1
C6604,F,CA,23,20s,M,Y,2015,N,.,12-28-2018,1
C6605,F,CA,27,20s,S,N,2015,N,.,12-28-2017,1
C6606,M,AL,64,60s+,M,N,2015,N,.,12-28-2017,1
C6607,M,NV,83,60s+,S,N,2015,Y,2016,.,0
C6608,M,MD,39,30s,S,N,2015,N,.,12-28-2018,1
C6609,M,NY,18,10s,S,N,2015,N,.,09-25-2018,1
C6610,M,VA,19,10s,M,Y,2015,N,.,12-13-2015,1
C6611,M,SC,51,50s,M,N,2015,N,.,12-22-2017,1
C6612,M,VA,29,20s,M,Y,2015,N,.,12-05-2017,1
